yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2015,LAN,NL,greinza01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,grichra01,103,81,103,85,0,0,0,0,0,0,49,37,13,85,0,19,2
2015,CHN,NL,grimmju01,62,0,57,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,grossro01,24,14,24,19,0,0,0,0,0,0,17,0,4,19,2,5,4
2015,SEA,AL,guaipma01,21,0,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,guerral01,106,49,106,51,0,0,0,0,22,0,29,0,0,29,4,54,0
2015,PIT,NL,guerrde01,10,0,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,guerrja01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,guerrju02,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,guilmpr01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,guilmpr01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,gurkaja01,10,0,10,10,9,0,0,0,0,0,0,0,1,1,0,0,0
2015,SEA,AL,gutiefr01,59,42,59,46,0,0,0,0,0,0,42,0,4,46,6,13,1
2015,TBA,AL,guyerbr01,128,79,128,110,0,0,0,0,0,0,60,23,41,110,7,43,0
2015,SDN,NL,gyorkje01,128,105,128,113,0,0,1,93,0,29,0,0,0,0,1,16,0
2015,CLE,AL,hagadni01,36,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,haguema01,10,2,10,4,0,0,3,0,1,0,0,0,0,0,2,6,0
2015,OAK,AL,hahnje01,16,16,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,haleda02,17,12,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,hallco01,7,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,hamelco01,20,20,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,hamelco01,12,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,hamilbi02,114,109,114,110,0,0,0,0,0,0,0,110,0,110,0,2,2
2015,TEX,AL,hamiljo03,50,41,50,42,0,0,0,0,0,0,35,0,11,42,1,9,0
2015,CHN,NL,hammeja01,32,31,31,31,31,0,0,0,0,0,0,0,0,0,0,1,0
2015,MIA,NL,handbr01,38,12,35,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,handdo01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,hanigry01,54,51,54,53,0,53,0,0,0,0,0,0,0,0,0,1,0
2015,PIT,NL,happja01,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,happja01,21,20,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,hardybl01,70,0,4,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,hardyjj01,114,112,114,114,0,0,0,0,0,114,0,0,0,0,0,0,0
2015,CHN,NL,harenda01,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,harenda01,22,21,20,21,21,0,0,0,0,0,0,0,0,0,0,1,0
2015,WAS,NL,harpebr03,153,153,153,151,0,0,0,0,0,0,0,13,140,151,1,0,0
2015,PIT,NL,harrijo05,114,96,114,111,0,0,0,37,72,0,10,0,12,22,0,10,1
2015,TEX,AL,harrima01,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,harrimi03,26,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,harriwi02,68,0,4,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,hartco01,35,11,35,10,0,0,8,0,0,0,0,0,3,3,1,24,0
2015,NYN,NL,harvema01,29,29,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,hatchch02,49,0,45,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,hatlema01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,hayesbr01,14,9,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,headlch01,156,148,156,155,0,0,1,0,155,0,0,0,0,0,0,5,1
2015,LAA,AL,heanean01,18,18,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,heathsl01,17,6,17,17,0,0,0,0,0,0,0,8,9,17,0,1,3
2015,MIA,NL,hechaad01,130,129,130,130,0,0,0,0,0,130,0,0,0,0,0,0,0
2015,SDN,NL,hedgeau01,56,41,56,47,0,47,0,0,0,0,0,0,0,0,0,9,0
2015,LAN,NL,heisech01,33,17,33,28,0,0,0,0,0,0,12,10,12,28,0,5,3
2015,ARI,NL,hellije01,29,27,26,27,27,0,0,0,0,0,0,0,0,0,0,1,1
2015,BOS,AL,hembrhe01,22,0,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,hendrky01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,hendrli01,58,0,5,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,hernace02,127,93,127,106,0,0,0,88,10,12,0,0,0,0,0,25,2
2015,ARI,NL,hernada01,40,0,37,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,hernaen02,76,51,76,67,0,0,0,20,1,16,17,19,2,34,0,11,5
2015,SEA,AL,hernafe02,31,31,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,hernago01,8,1,8,6,0,0,0,0,0,0,4,0,2,6,0,1,3
2015,ARI,NL,hernaos01,18,7,18,13,0,13,0,0,0,0,0,0,0,0,1,5,1
2015,MIN,AL,herrmch01,45,32,45,42,0,38,2,0,0,0,0,0,2,2,1,5,1
2015,NYN,NL,herredi01,31,27,31,29,0,0,0,29,0,0,0,0,0,0,0,3,0
2015,MIL,NL,herreel01,83,62,83,72,0,0,0,36,47,0,1,0,3,4,0,14,1
2015,CHN,NL,herrejo03,73,25,73,45,0,0,0,29,16,1,0,0,0,0,0,31,6
2015,KCA,AL,herreke01,72,0,8,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,herreod01,147,121,147,136,0,0,0,0,0,0,0,136,0,136,0,16,2
2015,ARI,NL,hesslke01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,hestoch01,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,heywaja01,154,144,154,147,0,0,0,0,0,0,0,10,144,147,0,8,0
2015,MIN,AL,hicksaa01,97,95,97,97,0,0,0,0,0,0,4,88,16,97,0,1,0
2015,SEA,AL,hicksjo02,17,10,17,15,0,14,0,0,1,0,0,0,0,0,2,2,0
2015,ARI,NL,hillaa01,116,73,116,79,0,0,0,47,38,0,0,0,0,0,2,38,0
2015,BOS,AL,hillri01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,hillta01,6,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,hinojda01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,hinojda01,18,0,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,hochelu01,50,0,5,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,hoeslj01,8,4,8,7,0,0,0,0,0,0,3,0,5,7,0,1,1
2015,DET,AL,holadbr01,24,15,24,20,0,18,1,1,0,0,0,0,0,0,2,6,0
2015,TEX,AL,hollade01,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,hollagr01,48,0,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,hollima01,73,68,73,64,0,0,0,0,0,0,64,0,0,64,4,5,0
2015,CIN,NL,holmbda01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,holtbr01,129,116,129,125,0,0,8,58,33,11,14,2,21,35,1,6,2
2015,CIN,NL,holtty01,5,3,5,5,0,0,0,0,0,0,0,5,0,5,0,0,0
2015,CLE,AL,holtty01,9,5,9,9,0,0,0,0,0,0,3,4,2,9,0,0,0
2015,CIN,NL,hoovejj01,67,0,61,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,hosmeer01,158,153,158,154,0,0,154,0,0,0,0,0,1,1,1,3,1
2015,MIL,NL,housead01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,housetj01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,howeljp01,65,0,62,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,hudsoda01,64,1,61,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,huffda01,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,hugheja02,76,0,71,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,hugheph01,27,25,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,hundlni01,103,100,103,102,0,102,0,0,0,0,0,0,0,0,0,2,0
2015,BAL,AL,hunteto02,39,0,2,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,hunteto02,19,0,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,hutchdr01,31,28,1,30,30,0,0,0,0,0,0,0,0,0,0,0,1
2015,TOR,AL,hynesco01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,iannech01,92,81,92,87,0,85,2,0,0,0,0,0,0,0,1,5,0
2015,LAA,AL,ibarred01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,iglesjo01,120,115,120,119,0,0,0,0,0,119,0,0,0,0,0,1,2
2015,CIN,NL,iglesra01,18,16,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,inciaen01,132,116,132,122,0,0,0,0,0,0,47,22,77,122,0,11,0
2015,KCA,AL,infanom01,124,121,124,124,0,0,0,124,0,0,0,0,0,0,0,1,1
2015,PIT,NL,ishiktr01,38,9,38,17,0,0,12,0,0,0,5,0,0,5,0,24,0
2015,SFN,NL,ishiktr01,6,1,6,1,0,0,0,0,0,0,1,0,0,1,0,5,0
2015,SEA,AL,iwakuhi01,20,19,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,jacksau01,29,12,29,28,0,0,0,0,0,0,4,8,22,28,0,13,0
2015,SEA,AL,jacksau01,107,99,107,107,0,0,0,0,0,0,0,107,0,107,0,3,1
2015,ATL,NL,jacksed01,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,jacksed01,23,0,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,jacksja01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,jackslu01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,jacksry02,22,4,22,22,0,0,0,17,2,3,0,0,0,0,0,0,1
2015,ATL,NL,jaimeju01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,janispa01,14,9,14,14,0,0,0,1,0,13,0,0,0,0,0,1,0
2015,SDN,NL,jankotr01,34,27,34,32,0,0,0,0,0,0,0,23,11,32,0,2,1
2015,WAS,NL,janssca01,48,0,45,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,janseke01,54,0,51,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,jasojo01,70,48,70,8,0,0,0,0,0,0,7,0,1,8,48,22,0
2015,SLN,NL,jayjo02,79,53,79,64,0,0,0,0,0,0,17,54,7,64,0,18,1
2015,MIL,NL,jeffrje01,72,0,68,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,jenkich01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,jennide01,28,27,28,26,0,0,0,0,0,0,21,10,0,26,1,1,0
2015,CHA,AL,jennida01,53,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,jepseke01,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,jepseke01,46,0,6,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,jimence01,16,0,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,jimence01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,jimenlu02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2015,MIL,NL,jimenlu02,15,2,15,8,0,0,0,1,7,0,0,0,0,0,0,8,1
2015,BAL,AL,jimenub01,32,32,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,johnsbr02,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,johnsch05,56,37,56,42,0,0,20,0,23,0,0,0,0,0,3,17,0
2015,CLE,AL,johnsch05,27,24,27,14,0,0,10,0,4,0,0,0,0,0,11,3,0
2015,CHA,AL,johnser04,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,johnsji04,49,0,45,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,johnsji04,23,0,19,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,johnske05,62,49,62,54,0,0,20,1,11,0,27,0,4,31,1,10,0
2015,NYN,NL,johnske05,49,29,49,36,0,0,5,27,1,1,2,0,4,6,0,16,0
2015,CHA,AL,johnsmi04,36,32,36,33,0,0,0,33,0,0,0,0,0,0,0,2,2
2015,BAL,AL,johnsst02,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,jonesad01,137,137,137,134,0,0,0,0,0,0,0,134,0,134,3,0,0
2015,NYA,AL,jonesga02,57,31,57,45,1,0,21,0,0,0,4,0,24,27,4,13,2
2015,SEA,AL,jonesja06,28,6,28,27,0,0,0,0,0,0,2,20,6,27,1,3,7
2015,CHA,AL,jonesna01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,jordata01,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,josepca01,100,96,100,95,0,94,1,0,0,0,0,0,0,0,4,2,0
2015,LAA,AL,joycema01,93,74,93,65,0,0,0,0,0,0,64,0,2,65,18,17,0
2015,MIL,NL,jungmta01,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,kahnlto01,36,0,34,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,kangju01,126,103,126,115,0,0,0,0,77,60,0,0,0,0,0,16,2
2015,TBA,AL,karnsna01,27,26,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,kawasmu01,23,10,23,20,0,0,0,17,3,0,0,0,0,0,0,1,8
2015,HOU,AL,kazmisc01,13,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,kazmisc01,18,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,kelake01,68,0,6,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,kellyca01,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,kellydo01,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1
2015,BOS,AL,kellyjo05,25,25,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,kellyry01,17,0,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,kellesh01,53,0,50,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,kempma01,154,152,154,149,0,0,0,0,0,0,0,0,149,149,3,2,0
2015,LAN,NL,kendrho01,117,112,117,113,0,0,0,113,0,0,0,0,0,0,0,4,0
2015,COL,NL,kendrky01,27,27,25,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,kenneia01,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,kensilo01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,keplema01,3,1,3,2,0,0,0,0,0,0,0,0,2,2,0,2,0
2015,LAN,NL,kershcl01,34,33,31,33,33,0,0,0,0,0,0,0,0,0,0,1,0
2015,HOU,AL,keuchda01,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,kiermke01,151,131,151,149,0,0,0,0,0,0,0,148,2,149,0,9,3
2015,SDN,NL,kimbrcr01,61,0,54,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,kinslia01,154,152,154,153,0,0,0,153,0,0,0,0,0,0,1,1,0
2015,MIL,NL,kintzbr01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,kipnija01,141,138,141,124,0,0,0,124,0,0,0,0,0,0,16,3,0
2015,TEX,AL,kleinph01,11,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,klubeco01,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,knebeco01,48,0,44,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,knudsgu01,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,koehlto01,32,31,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,kohnmi01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,kontoge01,73,0,70,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,kozmape01,76,18,76,59,0,0,1,17,13,31,1,0,0,1,1,20,18
2015,KCA,AL,kratzer01,4,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,kratzer01,12,4,12,5,0,3,2,0,0,0,0,0,0,0,0,7,0
2015,LAA,AL,krausma01,11,10,11,4,0,0,4,0,0,0,1,0,0,1,7,1,0
2015,DET,AL,krausma01,12,9,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,krausma01,4,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,krolia01,33,0,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,kubitky01,19,10,19,16,0,0,0,2,13,0,2,0,0,2,1,3,3
2015,OAK,AL,ladenty01,9,4,9,8,0,0,0,2,1,1,3,2,0,5,0,3,0
2015,COL,NL,laffeaa01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,lafrobo01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,lagarju01,143,106,143,139,0,0,0,0,0,0,0,137,2,139,0,12,2
2015,BAL,AL,lakeju01,8,5,8,6,0,0,0,0,0,0,4,2,0,6,2,1,0
2015,CHN,NL,lakeju01,21,12,21,15,0,0,0,0,0,0,6,1,10,15,0,8,1
2015,CIN,NL,lamarry01,21,5,21,16,0,0,0,0,0,0,2,13,1,16,0,4,3
2015,PIT,NL,lamboan01,20,3,20,8,0,0,0,0,0,0,3,0,5,8,0,14,0
2015,ARI,NL,lambja01,107,89,107,100,0,0,8,0,95,0,0,0,0,0,0,11,0
2015,CIN,NL,lambjo02,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,lasteto01,33,17,33,24,0,0,0,14,12,0,0,0,0,0,0,16,0
2015,LAA,AL,latosma01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,latosma01,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,latosma01,16,16,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,lavarry01,27,17,27,22,0,21,1,0,0,0,0,0,0,0,0,6,0
2015,BAL,AL,lavarry01,10,8,10,9,0,9,0,0,0,0,0,0,0,0,0,1,0
2015,OAK,AL,lawribr01,149,147,149,147,0,0,0,42,109,0,0,0,0,0,1,1,0
2015,BOS,AL,layneto01,64,0,8,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,lazora01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,leakemi01,25,21,24,21,21,0,0,0,0,0,0,0,0,0,0,3,1
2015,SFN,NL,leakemi01,12,9,10,9,9,0,0,0,0,0,0,0,0,0,0,1,2
2015,NYN,NL,leathja01,17,0,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,lecursa01,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,leech01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,leeza01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,lemahdj01,150,146,150,149,0,0,0,149,0,0,0,0,0,0,0,1,0
2015,OAK,AL,leonar01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,leonedo01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,leonedo01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,leonsa01,41,33,41,38,0,37,0,0,1,0,0,0,0,0,3,4,0
2015,CHN,NL,lestejo01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,liberad01,39,0,38,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,linceti01,16,15,16,15,15,0,0,0,0,0,0,0,0,0,0,0,1
2015,MIL,NL,lindad01,149,135,149,138,0,0,138,0,0,0,0,0,0,0,1,14,0
2015,CLE,AL,lindofr01,99,97,99,98,0,0,0,0,0,98,0,0,0,0,1,2,0
2015,NYA,AL,lindgja01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,liriafr01,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,lizra01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,lobatjo01,44,38,44,42,0,42,0,0,0,0,0,0,0,0,0,2,0
2015,DET,AL,lobstky01,13,11,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,lockeje01,30,30,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,loewead01,20,0,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,loganbo02,60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,lolliry01,5,3,5,4,0,0,0,0,0,0,3,0,1,4,0,1,0
2015,PIT,NL,lombast02,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,1
2015,TBA,AL,loneyja01,104,93,104,101,0,0,101,0,0,0,0,0,0,0,2,7,0
2015,TBA,AL,longoev01,160,158,160,148,0,0,0,0,148,0,0,0,0,0,11,1,1
2015,MIL,NL,lopezjo02,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,lorenmi01,33,21,30,27,27,0,0,0,0,0,0,0,0,0,0,4,3
2015,BAL,AL,loughda01,84,34,84,77,0,0,0,0,0,0,49,26,2,77,1,4,13
2015,TOR,AL,loupaa01,60,0,2,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,lowema01,34,0,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,lowema01,23,0,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,lowrije01,69,62,69,63,0,0,0,0,47,17,0,0,0,0,2,6,0
2015,MIL,NL,lucrojo01,103,92,103,93,0,86,7,0,0,0,0,0,0,0,1,11,0
2015,SEA,AL,luetglu01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,lylesjo01,11,10,10,10,10,0,0,0,0,0,0,0,0,0,0,1,0
2015,SLN,NL,lynnla01,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,lyonsty01,17,8,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,machadi01,24,20,24,24,0,0,0,0,0,24,0,0,0,0,0,2,0
2015,BOS,AL,machije01,26,0,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,machije01,33,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,machama01,162,162,162,162,0,0,0,0,156,7,0,0,0,0,0,0,0
2015,KCA,AL,madsory01,68,0,7,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,mahtomi01,41,26,41,36,0,0,0,0,0,0,16,13,12,36,3,5,4
2015,TBA,AL,mailelu01,15,9,15,15,0,15,0,0,0,0,0,0,0,0,0,2,0
2015,MIL,NL,maldoma01,79,66,79,74,0,74,1,0,0,0,0,0,0,0,0,6,0
2015,SLN,NL,manesse01,77,0,74,76,76,0,0,0,0,0,0,0,0,0,0,1,0
2015,CLE,AL,manshje01,32,0,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,marcush01,7,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,marisja01,133,101,133,126,0,0,0,0,0,0,16,99,13,126,1,5,13
2015,KCA,AL,mariomi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,marimsu01,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,marksma01,31,0,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,markani01,156,156,156,153,0,0,0,0,0,0,0,0,153,153,3,0,0
2015,BOS,AL,marrede01,25,12,25,20,0,0,0,3,13,6,0,0,0,0,5,1,6
2015,ARI,NL,marshev01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,marteal01,5,2,5,3,0,0,0,0,0,0,2,0,1,3,1,0,1
2015,SLN,NL,martica04,32,29,31,31,31,0,0,0,0,0,0,0,0,0,0,0,1
2015,NYA,AL,martich02,24,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,martico01,21,0,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,martico01,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,martijd02,158,157,158,148,0,0,0,0,0,0,0,0,148,148,10,1,0
2015,DET,AL,marteje01,33,20,33,28,0,0,22,0,7,0,0,0,0,0,3,7,3
2015,SEA,AL,marteke01,57,54,57,57,0,0,0,4,0,51,0,2,0,2,0,0,2
2015,TEX,AL,martile01,95,71,95,92,0,0,0,0,0,0,0,92,0,92,2,6,2
2015,CLE,AL,martimi02,16,7,16,13,0,0,0,0,1,0,9,2,1,12,2,1,5
