yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2010,NLCS,schiena01,SFN,NL,4,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,NLCS,victosh01,PHI,NL,6,24,3,5,1,0,0,2,1,0,2,6,0,1,1,0,1
2010,NLCS,wilsobr01,SFN,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,baileho02,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,braybi01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,browndo01,PHI,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,bruceja01,CIN,NL,3,8,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0
2010,NLDS1,chapmar01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,cuetojo01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,francbe01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,NLDS1,francju02,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,gomesjo01,CIN,NL,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,NLDS1,hamelco01,PHI,NL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,NLDS1,hanigry01,CIN,NL,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,heisech01,CIN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS1,janispa01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,NLDS1,madsory01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,masseni01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,nixla01,CIN,NL,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS1,ondrulo01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,phillbr01,CIN,NL,3,12,2,4,1,0,1,1,0,0,0,1,0,0,0,0,0
2010,NLDS1,stubbdr01,CIN,NL,3,9,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0
2010,NLDS1,victosh01,PHI,NL,3,13,2,3,1,0,0,3,1,0,1,0,0,0,0,0,0
2010,NLDS1,volqued01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS1,vottojo01,CIN,NL,3,10,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1
2010,NLDS1,woodtr01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,bumgama01,SFN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS2,cabreme01,ATL,NL,3,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010,NLDS2,cainma01,SFN,NL,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2010,NLDS2,conrabr01,ATL,NL,4,11,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0
2010,NLDS2,dunnmi01,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,fontemi01,SFN,NL,3,6,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0
2010,NLDS2,garcija01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,hansoto01,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS2,hernadi01,ATL,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS2,heywaja01,ATL,NL,4,16,0,2,0,0,0,0,0,0,1,8,0,0,0,0,1
2010,NLDS2,infanom01,ATL,NL,4,18,1,4,1,0,0,0,0,0,1,5,0,0,0,0,0
2010,NLDS2,ishiktr01,SFN,NL,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,NLDS2,kimbrcr01,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,linceti01,SFN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2010,NLDS2,mccanbr01,ATL,NL,4,14,2,6,1,0,1,3,0,0,1,4,0,0,0,1,0
2010,NLDS2,mclouna01,ATL,NL,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,poseybu01,SFN,NL,4,16,3,6,1,0,0,0,1,0,2,5,0,0,0,0,1
2010,NLDS2,ramirra02,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,romose01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,rossco01,SFN,NL,4,14,2,4,1,0,1,3,0,0,1,2,0,0,0,0,0
2010,NLDS2,sanchjo01,SFN,NL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,NLDS2,sandopa01,SFN,NL,2,6,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1
2010,NLDS2,schiena01,SFN,NL,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLDS2,ventejo01,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLDS2,wilsobr01,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,andruel01,TEX,AL,5,17,2,3,0,0,0,1,1,0,3,3,0,0,0,1,1
2010,WS,borboju01,TEX,AL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,cantujo01,TEX,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,cruzne02,TEX,AL,5,20,2,4,2,0,1,3,0,0,0,5,0,0,0,0,0
2010,WS,francje02,TEX,AL,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2010,WS,hamiljo03,TEX,AL,5,20,2,2,0,0,1,1,0,1,1,3,0,0,0,0,1
2010,WS,hollade01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,kinslia01,TEX,AL,5,16,1,3,1,0,0,0,1,0,3,2,0,0,0,0,1
2010,WS,kirkmmi01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,lowema01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,morelmi01,TEX,AL,5,13,1,6,1,0,1,3,0,0,2,4,1,0,0,0,0
2010,WS,murphda07,TEX,AL,3,7,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0
2010,WS,odayda01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,ogandal01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,wilsocj01,TEX,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,WS,cainma01,SFN,NL,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,WS,fontemi01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,garcija01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,ishiktr01,SFN,NL,2,4,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
2010,WS,linceti01,SFN,NL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,poseybu01,SFN,NL,5,20,2,6,0,0,1,2,0,0,1,6,0,0,0,0,0
2010,WS,ramirra02,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,romose01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WS,rossco01,SFN,NL,5,17,5,4,1,0,1,2,0,0,4,4,0,0,0,0,0
2010,WS,sandopa01,SFN,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,WS,schiena01,SFN,NL,3,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
2010,WS,wilsobr01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,ALCS,andruel01,TEX,AL,6,25,4,6,0,0,0,1,1,1,3,2,,,,,
2011,ALCS,avilaal01,DET,AL,6,25,1,2,0,0,1,1,0,0,0,9,,,,,
2011,ALCS,betemwi01,DET,AL,1,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011,ALCS,cabremi01,DET,AL,6,20,5,8,4,0,3,7,1,0,7,6,,,,,
2011,ALCS,cruzne02,TEX,AL,6,22,7,8,2,0,6,13,0,1,2,4,,,,,
2011,ALCS,dirksan01,DET,AL,2,5,1,1,0,0,0,0,1,0,0,1,,,,,
2011,ALCS,gentrcr01,TEX,AL,3,5,0,2,0,0,0,1,0,0,0,0,,,,,
2011,ALCS,hamiljo03,TEX,AL,6,26,4,8,4,0,0,5,0,0,1,4,,,,,
2011,ALCS,jacksau01,DET,AL,6,25,3,6,1,0,1,4,0,1,3,11,,,,,
2011,ALCS,kellydo01,DET,AL,5,9,0,2,1,0,0,0,0,0,0,0,,,,,
2011,ALCS,kinslia01,TEX,AL,6,24,6,7,2,0,0,6,1,1,4,2,,,,,
2011,ALCS,morelmi01,TEX,AL,3,9,0,1,0,0,0,0,0,0,1,5,,,,,
2011,ALCS,murphda07,TEX,AL,5,17,4,7,2,1,0,3,1,0,3,2,,,,,
2011,ALCS,napolmi01,TEX,AL,6,24,6,7,0,0,0,1,0,0,3,4,,,,,
2011,ALCS,peraljh01,DET,AL,6,23,2,5,1,0,2,2,0,0,1,4,,,,,
2011,ALCS,raburry01,DET,AL,6,23,4,6,1,0,2,4,0,0,4,4,,,,,
2011,ALCS,worthda01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,ALCS,youngde03,DET,AL,4,15,2,2,0,0,2,3,0,0,0,5,,,,,
2011,ALDS1,avilaal01,DET,AL,5,16,0,1,0,0,0,1,0,0,2,7,,,,,
2011,ALDS1,betemwi01,DET,AL,3,8,0,0,0,0,0,0,0,0,0,4,,,,,
2011,ALDS1,cabremi01,DET,AL,5,15,2,3,0,0,1,3,1,0,5,5,,,,,
2011,ALDS1,canoro01,NYA,AL,5,22,2,7,2,0,2,9,0,0,2,4,,,,,
2011,ALDS1,dickech01,NYA,AL,1,1,1,0,0,0,0,0,0,0,0,0,,,,,
2011,ALDS1,gardnbr01,NYA,AL,5,17,3,7,1,0,0,5,0,0,1,4,,,,,
2011,ALDS1,grandcu01,NYA,AL,5,20,4,5,1,1,1,3,0,0,4,7,,,,,
2011,ALDS1,jacksau01,DET,AL,5,16,3,2,1,0,0,0,1,0,4,8,,,,,
2011,ALDS1,kellydo01,DET,AL,4,11,3,4,0,0,1,2,0,0,0,4,,,,,
2011,ALDS1,martiru01,NYA,AL,5,17,3,3,1,0,0,0,0,0,2,4,,,,,
2011,ALDS1,monteje01,NYA,AL,1,2,1,2,0,0,0,1,0,0,0,0,,,,,
2011,ALDS1,nunezed02,NYA,AL,1,0,0,0,0,0,0,0,1,0,0,0,,,,,
2011,ALDS1,peraljh01,DET,AL,5,18,0,4,2,0,0,1,0,0,1,4,,,,,
2011,ALDS1,raburry01,DET,AL,3,5,0,2,0,0,0,1,0,0,0,3,,,,,
2011,ALDS1,santoom01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,ALDS1,swishni01,NYA,AL,5,19,1,4,0,0,1,1,0,0,1,5,,,,,
2011,ALDS1,teixema01,NYA,AL,5,18,2,3,2,0,1,1,0,0,2,5,,1,,,
2011,ALDS1,youngde03,DET,AL,5,19,4,6,0,0,3,3,0,0,2,2,,,,,
2011,ALDS2,andruel01,TEX,AL,4,14,1,2,0,0,0,0,0,1,3,3,,,,,
2011,ALDS2,brignre01,TBA,AL,3,1,0,0,0,0,0,0,0,0,1,0,,,,,
2011,ALDS2,cruzne02,TEX,AL,4,15,1,1,0,0,0,0,0,0,0,5,,,,,
2011,ALDS2,fuldsa01,TBA,AL,3,3,0,0,0,0,0,0,0,0,0,1,,,,,
2011,ALDS2,gentrcr01,TEX,AL,4,5,1,2,0,0,0,0,2,1,1,1,,,,,
2011,ALDS2,hamiljo03,TEX,AL,4,15,1,4,1,0,0,2,0,0,1,0,,,,,
2011,ALDS2,jasojo01,TBA,AL,2,4,0,0,0,0,0,0,0,0,0,1,,,,,
2011,ALDS2,jennide01,TBA,AL,4,15,3,5,1,0,2,2,0,0,3,1,,,,,
2011,ALDS2,johnsel02,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,ALDS2,joycema01,TBA,AL,4,15,1,3,1,0,1,4,0,0,1,5,,,,,
2011,ALDS2,kinslia01,TEX,AL,4,16,2,4,2,0,1,3,1,0,3,3,,,,,
2011,ALDS2,kotchca01,TBA,AL,4,16,1,4,1,0,0,2,0,0,0,1,,,,,
2011,ALDS2,longoev01,TBA,AL,4,16,2,3,0,0,1,3,0,0,2,8,,,,,
2011,ALDS2,morelmi01,TEX,AL,3,10,1,1,0,0,1,2,0,0,1,1,,,,,
2011,ALDS2,murphda07,TEX,AL,3,6,0,2,0,0,0,0,0,0,1,3,,,,,
2011,ALDS2,napolmi01,TEX,AL,4,14,3,5,0,0,1,4,1,0,1,5,,,,,
2011,ALDS2,rodrise01,TBA,AL,4,12,3,2,1,0,0,1,0,0,2,0,,,,,
2011,ALDS2,shoppke01,TBA,AL,4,10,3,4,0,0,2,6,0,0,1,4,,,,,
2011,ALDS2,uptonbj01,TBA,AL,4,14,3,4,3,0,0,0,1,2,4,6,,,,,
2011,ALDS2,zobribe01,TBA,AL,4,17,2,4,0,0,0,0,0,0,0,4,,,,,
2011,NLCS,axforjo01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,betanyu01,MIL,NL,6,24,2,8,2,0,1,5,0,0,0,3,,,,,
2011,NLCS,boggsmi01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,braunry02,MIL,NL,6,24,2,8,3,0,1,6,0,0,1,6,,,,,
2011,NLCS,chambad01,SLN,NL,5,3,1,0,0,0,0,1,0,0,0,3,,,,,
2011,NLCS,craigal01,SLN,NL,5,8,1,3,0,0,1,3,0,0,0,1,,,,,
2011,NLCS,descada01,SLN,NL,4,3,1,1,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,estrama01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,fieldpr01,MIL,NL,6,20,4,4,2,0,2,3,0,0,4,4,,,,,
2011,NLCS,freesda01,SLN,NL,6,22,7,12,3,0,3,9,0,0,2,2,,,,,
2011,NLCS,gallayo01,MIL,NL,1,1,0,0,0,0,0,1,0,0,0,0,,,,,
2011,NLCS,garcija02,SLN,NL,2,4,0,0,0,0,0,1,0,0,0,2,,,,,
2011,NLCS,gomezca01,MIL,NL,5,10,1,2,0,0,0,0,0,1,0,2,,,,,
2011,NLCS,greenta01,MIL,NL,2,1,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,greinza01,MIL,NL,2,4,0,1,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,hartco01,MIL,NL,5,20,2,5,0,0,1,2,0,0,2,5,,,,,
2011,NLCS,hollima01,SLN,NL,6,23,6,10,2,0,1,5,0,1,3,7,,,,,
2011,NLCS,jacksed01,SLN,NL,2,2,1,1,0,0,0,0,0,0,0,1,,,,,
2011,NLCS,jayjo02,SLN,NL,6,25,7,6,2,0,0,1,1,0,3,2,,,,,
2011,NLCS,kottage01,MIL,NL,2,5,0,0,0,0,0,1,0,0,0,1,,,,,
2011,NLCS,loeka01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,lucrojo01,MIL,NL,6,17,2,5,1,0,1,3,0,0,0,3,,,,,
2011,NLCS,lynnla01,SLN,NL,5,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLCS,marcush01,MIL,NL,2,1,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,mccleky01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,mcgehca01,MIL,NL,3,2,0,0,0,0,0,0,0,0,1,1,,,,,
2011,NLCS,molinya01,SLN,NL,6,24,5,8,3,0,0,2,0,0,2,3,,,,,
2011,NLCS,morgany01,MIL,NL,6,12,1,2,1,0,0,0,0,0,1,4,,,,,
2011,NLCS,motteja01,SLN,NL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,narvech01,MIL,NL,4,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLCS,pujolal01,SLN,NL,6,23,5,11,4,0,2,9,0,0,4,4,,,,,
2011,NLCS,rodrifr03,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,rzepcma01,SLN,NL,5,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,salasfe01,SLN,NL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLCS,weeksri01,MIL,NL,6,23,5,5,1,0,2,3,0,0,1,5,,,,,
2011,NLDS1,bastaan01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,blantjo01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,boggsmi01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,chambad01,SLN,NL,5,2,1,1,0,0,0,1,0,0,0,1,,,,,
2011,NLDS1,craigal01,SLN,NL,3,10,3,1,0,1,0,0,0,0,4,4,,,,,
2011,NLDS1,descada01,SLN,NL,4,3,0,0,0,0,0,0,0,0,0,2,,,,,
2011,NLDS1,francbe01,PHI,NL,2,2,1,1,0,0,1,3,0,0,0,0,,,,,
2011,NLDS1,freesda01,SLN,NL,5,18,1,5,2,0,1,5,0,0,0,9,,,,,
2011,NLDS1,garcija02,SLN,NL,1,3,0,0,0,0,0,0,0,0,0,2,,,,,
2011,NLDS1,hamelco01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,hollima01,SLN,NL,4,9,2,2,0,0,0,0,0,0,0,3,,,,,
2011,NLDS1,jacksed01,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS1,jayjo02,SLN,NL,5,12,0,2,0,0,0,2,0,0,3,3,,,,,
2011,NLDS1,madsory01,PHI,NL,4,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS1,martimi02,PHI,NL,2,0,1,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,maybejo02,PHI,NL,2,4,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS1,molinya01,SLN,NL,5,19,1,4,0,0,0,1,1,0,1,5,,,,,
2011,NLDS1,motteja01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,pencehu01,PHI,NL,5,19,3,4,0,0,0,4,0,1,2,2,,,,,
2011,NLDS1,pujolal01,SLN,NL,5,20,2,7,3,0,0,1,1,1,2,4,,,,,
2011,NLDS1,rzepcma01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,salasfe01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,schumsk01,SLN,NL,5,10,1,6,2,0,0,3,0,0,0,0,,,,,
2011,NLDS1,stutemi01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS1,victosh01,PHI,NL,5,19,2,6,1,0,0,2,0,0,0,0,,,,,
2011,NLDS1,worleva01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,axforjo01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,betanyu01,MIL,NL,5,18,5,5,1,1,0,1,0,0,1,1,,,,,
2011,NLDS2,braunry02,MIL,NL,5,18,5,9,4,0,1,4,1,0,3,3,,,,,
2011,NLDS2,burrose01,ARI,NL,3,3,0,1,0,0,0,0,0,0,0,2,,,,,
2011,NLDS2,collmjo01,ARI,NL,1,3,1,1,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,cowgico01,ARI,NL,2,1,0,1,0,0,0,2,0,0,0,0,,,,,
2011,NLDS2,estrama01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,fieldpr01,MIL,NL,5,18,2,5,2,0,1,3,0,0,2,5,,,,,
2011,NLDS2,gallayo01,MIL,NL,2,5,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,goldspa01,ARI,NL,4,16,4,7,0,0,2,6,1,0,2,5,,,,,
2011,NLDS2,gomezca01,MIL,NL,3,4,2,3,0,0,1,2,2,0,0,0,,,,,
2011,NLDS2,greenta01,MIL,NL,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,greinza01,MIL,NL,1,2,0,1,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,hartco01,MIL,NL,5,21,4,5,0,0,1,3,0,0,0,3,,,,,
2011,NLDS2,hernada01,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,hillaa01,ARI,NL,5,18,3,5,0,0,1,1,0,0,5,3,,,,,
2011,NLDS2,hudsoda01,ARI,NL,1,2,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,kenneia01,ARI,NL,2,4,0,1,0,0,0,0,0,0,0,2,,,,,
2011,NLDS2,kottage01,MIL,NL,1,3,0,0,0,0,0,1,0,0,1,1,,,,,
2011,NLDS2,loeka01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,lucrojo01,MIL,NL,4,15,1,3,0,0,0,2,0,0,0,5,,,,,
2011,NLDS2,marcush01,MIL,NL,1,2,0,0,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,mcgehca01,MIL,NL,3,3,0,1,0,0,0,0,0,0,0,1,,,,,
2011,NLDS2,montemi01,ARI,NL,5,20,3,6,2,0,0,2,0,0,2,6,,,,,
2011,NLDS2,morgany01,MIL,NL,4,16,1,3,1,0,0,3,0,0,1,7,,,,,
2011,NLDS2,narvech01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,owingmi01,ARI,NL,2,1,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,parkeja02,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,parrage01,ARI,NL,5,18,1,1,1,0,0,0,0,0,1,7,,,,,
2011,NLDS2,paterjo01,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,roberry01,ARI,NL,5,20,2,7,1,0,2,6,0,1,0,4,,,,,
2011,NLDS2,rodrifr03,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,saundjo01,ARI,NL,1,0,0,0,0,0,0,0,0,0,1,0,,,,,
2011,NLDS2,shawbr01,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,NLDS2,uptonju01,ARI,NL,5,20,3,4,0,0,2,3,0,0,3,6,,,,,
2011,NLDS2,weeksri01,MIL,NL,5,18,0,1,0,1,0,1,0,0,1,1,,,,,
2011,NLDS2,youngch04,ARI,NL,5,18,5,7,1,0,3,4,2,0,2,5,,,,,
2011,WS,andruel01,TEX,AL,7,29,5,8,1,0,0,0,0,0,1,7,,,,,
2011,WS,cruzne02,TEX,AL,7,25,5,5,0,0,2,3,0,0,5,5,,,,,
2011,WS,feldmsc01,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,felizne01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,gentrcr01,TEX,AL,6,5,1,1,0,0,0,0,0,0,0,3,,,,,
2011,WS,hamiljo03,TEX,AL,7,29,4,7,2,0,1,6,0,0,1,4,,,,,
2011,WS,harrima01,TEX,AL,1,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011,WS,hollade01,TEX,AL,1,1,1,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,kinslia01,TEX,AL,7,25,2,9,1,0,0,2,1,3,7,4,,,,,
2011,WS,lowema01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,morelmi01,TEX,AL,3,10,1,1,0,0,1,1,0,0,0,2,,,,,
2011,WS,murphda07,TEX,AL,7,18,1,4,1,0,0,0,0,0,4,1,,,,,
2011,WS,napolmi01,TEX,AL,7,20,2,7,1,0,2,10,0,0,6,4,,,,,
2011,WS,ogandal01,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,wilsocj01,TEX,AL,2,2,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,craigal01,SLN,NL,7,19,5,5,0,0,3,5,0,2,4,8,,,,,
2011,WS,descada01,SLN,NL,5,3,2,2,0,0,0,0,0,0,0,0,,,,,
2011,WS,freesda01,SLN,NL,7,23,4,8,3,1,1,7,0,0,5,3,,,,,
2011,WS,garcija02,SLN,NL,2,2,0,0,0,0,0,0,0,0,1,0,,,,,
2011,WS,hollima01,SLN,NL,6,19,5,3,1,0,0,0,0,0,7,4,,,,,
2011,WS,jacksed01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,jayjo02,SLN,NL,7,18,1,2,0,0,0,0,0,1,0,1,,,,,
2011,WS,lynnla01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,molinya01,SLN,NL,7,24,1,8,2,0,0,9,0,0,4,3,,,,,
2011,WS,motteja01,SLN,NL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,pujolal01,SLN,NL,7,25,8,6,1,0,3,6,0,0,6,3,,,,,
2011,WS,rzepcma01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,salasfe01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2011,WS,schumsk01,SLN,NL,6,11,1,2,0,0,0,1,0,0,0,3,,,,,
2012,ALCS,avilaal01,DET,AL,3,10,0,2,0,0,0,0,0,0,0,4,,,,,
2012,ALCS,berryqu01,DET,AL,3,8,2,2,1,0,0,0,1,0,0,1,,,,,
2012,ALCS,cabremi01,DET,AL,4,16,3,5,1,0,1,4,0,0,3,2,,,,,
2012,ALCS,canoro01,NYA,AL,4,18,0,1,0,0,0,0,0,0,0,3,,,,,
2012,ALCS,chambjo03,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,ALCS,cokeph01,DET,AL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,ALCS,dirksan01,DET,AL,4,18,0,4,1,0,0,1,0,0,1,2,,,,,
2012,ALCS,eppleco01,NYA,AL,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,ALCS,fieldpr01,DET,AL,4,17,1,4,0,0,0,1,0,0,2,5,,,,,
2012,ALCS,fistedo01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,ALCS,garciav01,DET,AL,4,11,0,5,1,0,0,3,1,0,0,1,,,,,
