playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
clippty01,2009,1,WAS,NL,P,41,,180,5,4,0,1,,,,,
coffeto01,2009,1,MIL,NL,P,78,,252,3,4,0,1,,,,,
coghlch01,2009,1,FLO,NL,2B,1,,21,2,0,0,0,,,,,
coghlch01,2009,1,FLO,NL,LF,123,,,,,,,,,,,
coghlch01,2009,1,FLO,NL,OF,123,,3117,209,3,5,1,,,,,
cokeph01,2009,1,NYA,AL,P,72,,180,3,9,2,0,,,,,
colvity01,2009,1,CHN,NL,CF,6,,,,,,,,,,,
colvity01,2009,1,CHN,NL,OF,6,,135,16,0,0,0,,,,,
conrabr01,2009,1,ATL,NL,2B,11,,252,22,31,0,10,,,,,
conrabr01,2009,1,ATL,NL,3B,1,,6,0,0,0,0,,,,,
corcoro01,2009,1,SEA,AL,P,16,,57,0,2,0,1,,,,,
cormila01,2009,1,TBA,AL,P,53,,231,9,16,1,1,,,,,
corpama01,2009,1,COL,NL,P,35,,102,2,2,0,0,,,,,
corpoca01,2009,1,MIL,NL,C,1,,6,2,1,0,0,0,,0,0,
correke01,2009,1,SDN,NL,P,33,,594,22,22,2,1,,,,,
cottsne01,2009,1,CHN,NL,P,19,,33,0,2,0,1,,,,,
crainje01,2009,1,MIN,AL,P,56,,156,6,8,0,1,,,,,
crawfca02,2009,1,TBA,AL,LF,154,,,,,,,,,,,
crawfca02,2009,1,TBA,AL,OF,154,,3849,327,6,4,1,,,,,
crosbbo01,2009,1,OAK,AL,1B,54,,804,235,13,0,26,,,,,
crosbbo01,2009,1,OAK,AL,2B,5,,111,12,8,1,3,,,,,
crosbbo01,2009,1,OAK,AL,3B,42,,891,23,72,7,6,,,,,
crosbbo01,2009,1,OAK,AL,OF,1,,3,0,0,0,0,,,,,
crosbbo01,2009,1,OAK,AL,RF,1,,,,,,,,,,,
crosbbo01,2009,1,OAK,AL,SS,6,,78,1,8,0,2,,,,,
crowetr01,2009,1,CLE,AL,CF,30,,,,,,,,,,,
crowetr01,2009,1,CLE,AL,LF,32,,,,,,,,,,,
crowetr01,2009,1,CLE,AL,OF,65,,1416,130,4,4,0,,,,,
crowetr01,2009,1,CLE,AL,RF,5,,,,,,,,,,,
cruzlu01,2009,1,PIT,NL,2B,5,,117,6,11,0,1,,,,,
cruzlu01,2009,1,PIT,NL,SS,17,,402,37,48,2,9,,,,,
cruzne02,2009,1,TEX,AL,LF,2,,,,,,,,,,,
cruzne02,2009,1,TEX,AL,OF,122,,3159,301,11,4,2,,,,,
cruzne02,2009,1,TEX,AL,RF,120,,,,,,,,,,,
cuetojo01,2009,1,CIN,NL,P,30,,513,7,12,2,2,,,,,
cunniaa01,2009,1,OAK,AL,LF,9,,,,,,,,,,,
cunniaa01,2009,1,OAK,AL,OF,23,,408,22,0,2,0,,,,,
cunniaa01,2009,1,OAK,AL,RF,16,,,,,,,,,,,
daleyma01,2009,1,COL,NL,P,57,,153,2,4,0,0,,,,,
danksjo01,2009,1,CHA,AL,P,32,,600,7,33,2,1,,,,,
davidda01,2009,1,FLO,NL,P,1,,3,0,0,0,0,,,,,
davidda02,2009,1,LAA,AL,P,4,,6,0,0,0,0,,,,,
davieky01,2009,1,KCA,AL,P,22,,369,10,10,2,1,,,,,
davisch02,2009,1,TEX,AL,1B,100,,2475,845,47,3,82,,,,,
davisch02,2009,1,TEX,AL,3B,11,,255,9,8,2,1,,,,,
davisra01,2009,1,OAK,AL,CF,113,,,,,,,,,,,
davisra01,2009,1,OAK,AL,OF,116,,2673,265,8,4,1,,,,,
davisra01,2009,1,OAK,AL,RF,5,,,,,,,,,,,
daviswa01,2009,1,TBA,AL,P,6,,108,5,0,0,0,,,,,
deazaal01,2009,1,FLO,NL,CF,5,,,,,,,,,,,
deazaal01,2009,1,FLO,NL,LF,6,,,,,,,,,,,
deazaal01,2009,1,FLO,NL,OF,11,,120,19,0,1,0,,,,,
delaceu01,2009,1,SDN,NL,P,3,,9,1,1,0,1,,,,,
delarjo01,2009,1,COL,NL,P,33,,555,11,22,5,3,,,,,
delcama01,2009,1,BOS,AL,P,64,,180,2,4,1,0,,,,,
denorch01,2009,1,OAK,AL,CF,1,,,,,,,,,,,
denorch01,2009,1,OAK,AL,LF,1,,,,,,,,,,,
denorch01,2009,1,OAK,AL,OF,3,,18,0,0,0,0,,,,,
denorch01,2009,1,OAK,AL,RF,1,,,,,,,,,,,
desmoia01,2009,1,WAS,NL,2B,5,,120,12,12,2,2,,,,,
desmoia01,2009,1,WAS,NL,OF,1,,21,3,0,0,0,,,,,
desmoia01,2009,1,WAS,NL,RF,1,,,,,,,,,,,
desmoia01,2009,1,WAS,NL,SS,17,,408,37,43,4,14,,,,,
detwiro01,2009,1,WAS,NL,P,15,,228,5,13,0,1,,,,,
dewitbl01,2009,1,LAN,NL,2B,2,,12,2,1,0,0,,,,,
dewitbl01,2009,1,LAN,NL,3B,14,,204,5,13,1,1,,,,,
dewitbl01,2009,1,LAN,NL,SS,2,,24,1,2,0,0,,,,,
diazro01,2009,1,PIT,NL,C,33,,849,188,23,2,1,7,,27,9,
dickech01,2009,1,CIN,NL,CF,27,,,,,,,,,,,
dickech01,2009,1,CIN,NL,LF,37,,,,,,,,,,,
dickech01,2009,1,CIN,NL,OF,77,,1632,146,5,3,3,,,,,
dickech01,2009,1,CIN,NL,RF,20,,,,,,,,,,,
dillati01,2009,1,MIL,NL,P,2,,12,1,0,0,0,,,,,
dlugabr01,2009,1,DET,AL,3B,2,,15,1,3,0,0,,,,,
dlugabr01,2009,1,DET,AL,SS,2,,6,0,0,0,0,,,,,
dolsifr01,2009,1,DET,AL,P,6,,33,0,0,1,0,,,,,
doumiry01,2009,1,PIT,NL,C,71,,1845,418,53,6,9,2,,44,20,
doumiry01,2009,1,PIT,NL,OF,1,,27,2,0,0,0,,,,,
doumiry01,2009,1,PIT,NL,RF,1,,,,,,,,,,,
downsma01,2009,1,SFN,NL,2B,17,,429,31,42,0,13,,,,,
drewst01,2009,1,ARI,NL,SS,132,,3426,173,362,11,70,,,,,
duensbr01,2009,1,MIN,AL,P,24,,252,6,17,0,2,,,,,
duffych01,2009,1,MIL,NL,CF,5,,,,,,,,,,,
duffych01,2009,1,MIL,NL,LF,3,,,,,,,,,,,
duffych01,2009,1,MIL,NL,OF,10,,183,21,1,0,0,,,,,
duffych01,2009,1,MIL,NL,RF,2,,,,,,,,,,,
dukesel01,2009,1,WAS,NL,CF,35,,,,,,,,,,,
dukesel01,2009,1,WAS,NL,LF,5,,,,,,,,,,,
dukesel01,2009,1,WAS,NL,OF,100,,2499,209,12,8,1,,,,,
dukesel01,2009,1,WAS,NL,RF,65,,,,,,,,,,,
dukeza01,2009,1,PIT,NL,P,32,,639,16,35,2,5,,,,,
dumatph01,2009,1,PIT,NL,P,15,,39,2,0,0,0,,,,,
duncach01,2009,1,SLN,NL,1B,6,,81,26,3,2,1,,,,,
duncach01,2009,1,SLN,NL,LF,68,,,,,,,,,,,
duncach01,2009,1,SLN,NL,OF,68,,1521,79,3,3,1,,,,,
dunnmi01,2009,1,NYA,AL,P,4,,12,0,0,0,0,,,,,
duranlu01,2009,1,SDN,NL,CF,1,,,,,,,,,,,
duranlu01,2009,1,SDN,NL,LF,1,,,,,,,,,,,
duranlu01,2009,1,SDN,NL,OF,2,,51,3,1,0,0,,,,,
egberja01,2009,1,CHA,AL,P,2,,9,0,4,0,0,,,,,
ekstrmi01,2009,1,SDN,NL,P,12,,54,1,1,0,0,,,,,
elbersc01,2009,1,LAN,NL,P,19,,60,0,2,0,0,,,,,
ellisaj01,2009,1,LAN,NL,C,7,,84,36,2,0,0,0,,1,0,
ellsbja01,2009,1,BOS,AL,CF,153,,,,,,,,,,,
ellsbja01,2009,1,BOS,AL,OF,153,,3909,357,4,2,1,,,,,
encared01,2009,1,CIN,NL,3B,43,,1086,25,69,4,8,,,,,
encared01,2009,2,TOR,AL,3B,42,,1092,27,77,7,6,,,,,
escalse01,2009,1,PHI,NL,P,14,,42,0,0,0,0,,,,,
escobal02,2009,1,MIL,NL,SS,37,,900,59,94,6,20,,,,,
escobyu01,2009,1,ATL,NL,SS,139,,3627,191,409,13,83,,,,,
estrama01,2009,1,WAS,NL,P,4,,21,0,0,0,0,,,,,
ethiean01,2009,1,LAN,NL,OF,158,,4095,279,6,7,0,,,,,
ethiean01,2009,1,LAN,NL,RF,158,,,,,,,,,,,
evansni01,2009,1,NYN,NL,1B,5,,114,36,2,1,1,,,,,
evansni01,2009,1,NYN,NL,LF,10,,,,,,,,,,,
evansni01,2009,1,NYN,NL,OF,10,,222,16,1,0,0,,,,,
evanste01,2009,1,LAA,AL,CF,1,,,,,,,,,,,
evanste01,2009,1,LAA,AL,LF,2,,,,,,,,,,,
evanste01,2009,1,LAA,AL,OF,8,,78,6,0,0,0,,,,,
evanste01,2009,1,LAA,AL,RF,7,,,,,,,,,,,
evelada01,2009,1,OAK,AL,P,13,,132,0,6,1,0,,,,,
everito01,2009,1,OAK,AL,1B,21,,498,138,11,1,11,,,,,
feldmsc01,2009,1,TEX,AL,P,34,,570,15,27,4,4,,,,,
felizne01,2009,1,TEX,AL,P,20,,93,1,3,1,0,,,,,
fieldjo02,2009,1,CHA,AL,1B,17,,282,100,4,0,9,,,,,
fieldjo02,2009,1,CHA,AL,3B,49,,1266,27,101,8,9,,,,,
fieldpr01,2009,1,MIL,NL,1B,162,,4293,1387,66,7,142,,,,,
fienca01,2009,1,DET,AL,P,9,,33,0,0,0,0,,,,,
figaral01,2009,1,DET,AL,P,5,,51,0,2,0,0,,,,,
fioreje01,2009,1,BAL,AL,CF,14,,,,,,,,,,,
fioreje01,2009,1,BAL,AL,LF,7,,,,,,,,,,,
fioreje01,2009,1,BAL,AL,OF,22,,465,36,2,0,0,,,,,
fioreje01,2009,1,BAL,AL,RF,2,,,,,,,,,,,
fisheca01,2009,1,CIN,NL,P,39,,156,2,7,1,0,,,,,
fistedo01,2009,1,SEA,AL,P,11,,183,6,6,1,1,,,,,
floreje02,2009,1,WAS,NL,C,24,,618,139,10,1,0,2,,11,8,
flowety01,2009,1,CHA,AL,C,6,,81,20,0,0,0,0,,2,0,
floydga01,2009,1,CHA,AL,P,30,,579,10,21,1,1,,,,,
fontemi01,2009,1,CHN,NL,2B,70,,1587,112,149,3,36,,,,,
fontemi01,2009,1,CHN,NL,3B,50,,1080,26,77,4,7,,,,,
fowlede01,2009,1,COL,NL,CF,127,,,,,,,,,,,
fowlede01,2009,1,COL,NL,OF,127,,2934,247,5,4,2,,,,,
foxja02,2009,1,CHN,NL,1B,7,,120,40,1,2,3,,,,,
foxja02,2009,1,CHN,NL,3B,27,,585,8,38,2,2,,,,,
foxja02,2009,1,CHN,NL,C,3,,21,6,1,0,0,0,,0,0,
foxja02,2009,1,CHN,NL,LF,23,,,,,,,,,,,
foxja02,2009,1,CHN,NL,OF,26,,474,36,1,3,0,,,,,
foxja02,2009,1,CHN,NL,RF,3,,,,,,,,,,,
francbe01,2009,1,CLE,AL,CF,33,,,,,,,,,,,
francbe01,2009,2,PHI,NL,CF,7,,,,,,,,,,,
francbe01,2009,1,CLE,AL,LF,51,,,,,,,,,,,
francbe01,2009,2,PHI,NL,LF,10,,,,,,,,,,,
francbe01,2009,1,CLE,AL,OF,85,,2184,183,5,1,3,,,,,
francbe01,2009,2,PHI,NL,OF,22,,543,51,2,0,0,,,,,
francbe01,2009,1,CLE,AL,RF,12,,,,,,,,,,,
francbe01,2009,2,PHI,NL,RF,6,,,,,,,,,,,
francje02,2009,1,ATL,NL,OF,80,,2103,157,6,0,0,,,,,
francje02,2009,2,NYN,NL,OF,74,,1911,137,5,1,0,,,,,
francje02,2009,1,ATL,NL,RF,80,,,,,,,,,,,
francje02,2009,2,NYN,NL,RF,74,,,,,,,,,,,
francju02,2009,1,CIN,NL,3B,4,,90,1,8,1,2,,,,,
frandke01,2009,1,SFN,NL,2B,14,,222,21,22,1,9,,,,,
frandke01,2009,1,SFN,NL,SS,7,,129,4,12,1,2,,,,,
freesda01,2009,1,SLN,NL,1B,3,,12,7,0,0,1,,,,,
freesda01,2009,1,SLN,NL,3B,7,,123,6,5,0,1,,,,,
freesda01,2009,1,SLN,NL,C,1,,3,1,0,0,0,0,,1,0,
frenclu01,2009,1,DET,AL,P,7,,87,1,3,0,0,,,,,
frenclu01,2009,2,SEA,AL,P,8,,114,1,2,0,1,,,,,
frierer01,2009,1,SDN,NL,P,2,,6,0,0,0,0,,,,,
fuldsa01,2009,1,CHN,NL,CF,26,,,,,,,,,,,
fuldsa01,2009,1,CHN,NL,LF,29,,,,,,,,,,,
fuldsa01,2009,1,CHN,NL,OF,53,,729,65,1,1,0,,,,,
fuldsa01,2009,1,CHN,NL,RF,2,,,,,,,,,,,
gabinar01,2009,1,MIN,AL,P,2,,12,0,0,1,0,,,,,
galarar01,2009,1,DET,AL,P,29,,432,7,11,2,2,,,,,
gallase01,2009,1,OAK,AL,P,6,,42,0,2,0,0,,,,,
gallase01,2009,2,SDN,NL,P,8,,15,0,1,0,0,,,,,
gallayo01,2009,1,MIL,NL,P,30,,558,7,20,0,1,,,,,
gamelma01,2009,1,MIL,NL,3B,27,,573,19,35,7,5,,,,,
garatvi01,2009,1,WAS,NL,P,4,,6,0,0,0,0,,,,,
garcija01,2009,1,OAK,AL,P,46,,144,2,5,1,1,,,,,
gardnbr01,2009,1,NYA,AL,CF,99,,,,,,,,,,,
gardnbr01,2009,1,NYA,AL,OF,99,,1887,186,3,2,2,,,,,
garkory01,2009,1,CLE,AL,1B,51,,1221,418,36,3,53,,,,,
garkory01,2009,2,SFN,NL,1B,33,,693,219,14,1,17,,,,,
garkory01,2009,1,CLE,AL,LF,7,,,,,,,,,,,
garkory01,2009,1,CLE,AL,OF,12,,228,16,1,1,0,,,,,
garkory01,2009,1,CLE,AL,RF,5,,,,,,,,,,,
garzama01,2009,1,TBA,AL,P,32,,609,10,11,1,1,,,,,
gathrjo01,2009,1,CHN,NL,CF,11,,,,,,,,,,,
gathrjo01,2009,2,BOS,AL,CF,4,,,,,,,,,,,
gathrjo01,2009,2,BOS,AL,LF,7,,,,,,,,,,,
gathrjo01,2009,1,CHN,NL,OF,11,,66,6,0,0,0,,,,,
gathrjo01,2009,2,BOS,AL,OF,11,,129,13,0,0,0,,,,,
gathrjo01,2009,2,BOS,AL,RF,2,,,,,,,,,,,
gaudich01,2009,1,SDN,NL,P,20,,315,9,13,2,1,,,,,
gaudich01,2009,2,NYA,AL,P,11,,126,3,8,0,1,,,,,
geerjo01,2009,1,SDN,NL,P,19,,309,4,22,1,2,,,,,
gentrcr01,2009,1,TEX,AL,CF,7,,,,,,,,,,,
gentrcr01,2009,1,TEX,AL,OF,9,,138,11,1,0,1,,,,,
gentrcr01,2009,1,TEX,AL,RF,2,,,,,,,,,,,
gervasa01,2009,1,HOU,NL,P,29,,63,2,0,0,0,,,,,
getzch01,2009,1,CHA,AL,2B,106,,2688,196,298,7,75,,,,,
gimench01,2009,1,CLE,AL,1B,18,,369,133,4,1,6,,,,,
gimench01,2009,1,CLE,AL,C,8,,168,36,4,0,0,0,,4,1,
gimench01,2009,1,CLE,AL,LF,14,,,,,,,,,,,
gimench01,2009,1,CLE,AL,OF,20,,345,28,0,0,0,,,,,
gimench01,2009,1,CLE,AL,RF,7,,,,,,,,,,,
gobblji01,2009,1,CHA,AL,P,12,,36,0,0,0,0,,,,,
golsogr01,2009,1,TEX,AL,LF,1,,,,,,,,,,,
golsogr01,2009,1,TEX,AL,OF,1,,3,1,0,0,0,,,,,
gomesjo01,2009,1,CIN,NL,LF,37,,,,,,,,,,,
gomesjo01,2009,1,CIN,NL,OF,70,,1566,103,5,1,1,,,,,
gomesjo01,2009,1,CIN,NL,RF,34,,,,,,,,,,,
gomezca01,2009,1,MIN,AL,CF,132,,,,,,,,,,,
gomezca01,2009,1,MIN,AL,OF,132,,2547,297,3,1,0,,,,,
gonzaad01,2009,1,SDN,NL,1B,156,,4080,1224,136,7,116,,,,,
gonzaal03,2009,1,WAS,NL,2B,55,,1089,86,121,1,34,,,,,
gonzaal03,2009,1,WAS,NL,3B,3,,15,0,0,0,0,,,,,
gonzaal03,2009,1,WAS,NL,SS,41,,837,39,84,9,13,,,,,
gonzaan01,2009,1,FLO,NL,3B,2,,24,0,1,0,0,,,,,
gonzaan01,2009,1,FLO,NL,SS,4,,30,0,2,0,0,,,,,
gonzaca01,2009,1,COL,NL,CF,43,,,,,,,,,,,
gonzaca01,2009,1,COL,NL,LF,47,,,,,,,,,,,
gonzaca01,2009,1,COL,NL,OF,80,,1899,152,6,2,0,,,,,
gonzaca01,2009,1,COL,NL,RF,8,,,,,,,,,,,
gonzaed01,2009,1,OAK,AL,P,26,,195,2,10,1,1,,,,,
gonzaen01,2009,1,BOS,AL,P,2,,12,2,0,0,0,,,,,
gonzagi01,2009,1,OAK,AL,P,20,,297,1,14,1,1,,,,,
gordoal01,2009,1,KCA,AL,3B,49,,1218,21,94,10,8,,,,,
gorecre01,2009,1,ATL,NL,CF,5,,,,,,,,,,,
gorecre01,2009,1,ATL,NL,LF,22,,,,,,,,,,,
gorecre01,2009,1,ATL,NL,OF,28,,279,25,1,1,0,,,,,
gorecre01,2009,1,ATL,NL,RF,1,,,,,,,,,,,
gorzeto01,2009,1,PIT,NL,P,9,,27,0,3,0,0,,,,,
gorzeto01,2009,2,CHN,NL,P,13,,114,1,4,2,1,,,,,
goslimi01,2009,1,CLE,AL,P,15,,75,1,1,1,0,,,,,
grandcu01,2009,1,DET,AL,CF,160,,,,,,,,,,,
grandcu01,2009,1,DET,AL,OF,160,,4152,400,4,3,2,,,,,
grayje02,2009,1,OAK,AL,P,24,,78,2,2,0,1,,,,,
greenty02,2009,1,SLN,NL,1B,1,,3,1,0,0,1,,,,,
greenty02,2009,1,SLN,NL,2B,7,,54,4,6,0,2,,,,,
greenty02,2009,1,SLN,NL,3B,11,,183,3,8,1,1,,,,,
greenty02,2009,1,SLN,NL,CF,1,,,,,,,,,,,
greenty02,2009,1,SLN,NL,OF,1,,9,1,0,0,0,,,,,
greenty02,2009,1,SLN,NL,SS,30,,555,28,65,3,12,,,,,
gregelu01,2009,1,SDN,NL,P,72,,225,9,9,0,0,,,,,
greinza01,2009,1,KCA,AL,P,33,,687,11,35,1,4,,,,,
gutiefr01,2009,1,SEA,AL,CF,153,,,,,,,,,,,
gutiefr01,2009,1,SEA,AL,OF,153,,4059,445,6,7,2,,,,,
gutieju01,2009,1,ARI,NL,P,65,,213,1,6,0,0,,,,,
guzmaan01,2009,1,CHN,NL,P,55,,183,4,11,1,0,,,,,
guzmafr01,2009,1,NYA,AL,LF,5,,,,,,,,,,,
guzmafr01,2009,1,NYA,AL,OF,7,,48,4,0,0,0,,,,,
guzmafr01,2009,1,NYA,AL,RF,3,,,,,,,,,,,
guzmaje01,2009,1,SFN,NL,1B,3,,42,10,0,0,1,,,,,
gwynnto02,2009,1,SDN,NL,CF,102,,,,,,,,,,,
gwynnto02,2009,1,SDN,NL,OF,110,,2679,297,5,8,1,,,,,
gwynnto02,2009,1,SDN,NL,RF,11,,,,,,,,,,,
hackeer01,2009,1,PIT,NL,P,3,,9,1,2,0,0,,,,,
haegech01,2009,1,LAN,NL,P,6,,57,0,3,0,0,,,,,
hairssc01,2009,1,SDN,NL,CF,38,,,,,,,,,,,
hairssc01,2009,2,OAK,AL,CF,13,,,,,,,,,,,
hairssc01,2009,1,SDN,NL,LF,16,,,,,,,,,,,
hairssc01,2009,2,OAK,AL,LF,44,,,,,,,,,,,
hairssc01,2009,1,SDN,NL,OF,51,,1266,106,2,1,0,,,,,
hairssc01,2009,2,OAK,AL,OF,56,,1401,120,1,1,1,,,,,
hamelco01,2009,1,PHI,NL,P,32,,582,7,27,0,0,,,,,
hamiljo03,2009,1,TEX,AL,CF,56,,,,,,,,,,,
hamiljo03,2009,1,TEX,AL,OF,79,,2049,185,4,1,1,,,,,
hamiljo03,2009,1,TEX,AL,RF,24,,,,,,,,,,,
hammeja01,2009,1,COL,NL,P,34,,531,11,20,0,1,,,,,
hanigry01,2009,1,CIN,NL,C,88,,2010,494,44,1,6,3,,28,21,
hannaja01,2009,1,OAK,AL,1B,1,,6,1,0,0,0,,,,,
hannaja01,2009,2,SEA,AL,1B,17,,270,92,8,0,8,,,,,
hannaja01,2009,1,OAK,AL,2B,1,,6,0,0,0,0,,,,,
hannaja01,2009,1,OAK,AL,3B,51,,1005,35,89,4,10,,,,,
hannaja01,2009,2,SEA,AL,3B,33,,834,18,60,3,11,,,,,
hannaja01,2009,2,SEA,AL,SS,2,,33,0,4,0,0,,,,,
hanrajo01,2009,1,WAS,NL,P,34,,99,4,3,0,0,,,,,
hanrajo01,2009,2,PIT,NL,P,33,,93,2,1,1,1,,,,,
hansecr01,2009,1,PIT,NL,P,5,,18,0,0,0,0,,,,,
hansoto01,2009,1,ATL,NL,P,21,,384,12,16,2,1,,,,,
happja01,2009,1,PHI,NL,P,35,,498,6,20,0,0,,,,,
harderi01,2009,1,CHN,NL,P,26,,423,7,9,2,2,,,,,
hardyjj01,2009,1,MIL,NL,SS,112,,2847,146,318,8,61,,,,,
harenda01,2009,1,ARI,NL,P,33,,687,19,24,0,2,,,,,
harribr01,2009,1,MIN,AL,1B,3,,27,11,0,0,0,,,,,
harribr01,2009,1,MIN,AL,2B,11,,255,19,24,0,2,,,,,
harribr01,2009,1,MIN,AL,3B,44,,936,20,57,6,1,,,,,
harribr01,2009,1,MIN,AL,SS,56,,1353,64,150,6,25,,,,,
harrima01,2009,1,TEX,AL,P,11,,189,3,13,0,2,,,,,
hartco01,2009,1,MIL,NL,OF,112,,2790,187,3,5,0,,,,,
hartco01,2009,1,MIL,NL,RF,112,,,,,,,,,,,
hartke01,2009,1,CHN,NL,P,8,,84,3,3,0,0,,,,,
hartke01,2009,2,PIT,NL,P,10,,159,9,9,1,2,,,,,
hawksbl01,2009,1,SLN,NL,P,30,,120,4,8,0,0,,,,,
hayesbr01,2009,1,FLO,NL,1B,1,,6,2,0,0,1,,,,,
hayhudi01,2009,1,TOR,AL,P,15,,69,0,1,0,0,,,,,
headlch01,2009,1,SDN,NL,1B,1,,3,1,0,0,0,,,,,
headlch01,2009,1,SDN,NL,3B,28,,678,10,39,5,2,,,,,
headlch01,2009,1,SDN,NL,LF,114,,,,,,,,,,,
headlch01,2009,1,SDN,NL,OF,114,,2946,215,5,3,2,,,,,
hennse01,2009,1,MIN,AL,P,14,,33,1,1,0,1,,,,,
hennse01,2009,2,BAL,AL,P,6,,9,0,0,0,0,,,,,
hermije01,2009,1,FLO,NL,LF,51,,,,,,,,,,,
hermije01,2009,1,FLO,NL,OF,120,,2880,201,3,1,1,,,,,
hermije01,2009,1,FLO,NL,RF,81,,,,,,,,,,,
hernaan01,2009,1,WAS,NL,2B,66,,1491,132,174,6,33,,,,,
hernaan01,2009,2,NYN,NL,2B,8,,162,11,14,0,4,,,,,
hernaan01,2009,1,WAS,NL,LF,1,,,,,,,,,,,
hernaan01,2009,1,WAS,NL,OF,1,,6,0,0,0,0,,,,,
hernaan01,2009,2,NYN,NL,SS,38,,870,40,88,6,16,,,,,
hernada01,2009,1,BAL,AL,P,20,,303,7,7,0,0,,,,,
hernadi01,2009,1,ATL,NL,2B,4,,33,4,5,0,1,,,,,
hernadi01,2009,1,ATL,NL,3B,3,,39,1,5,0,2,,,,,
hernadi01,2009,1,ATL,NL,SS,22,,543,26,61,1,18,,,,,
hernafe02,2009,1,SEA,AL,P,34,,717,29,24,1,3,,,,,
hernalu01,2009,1,KCA,AL,2B,8,,108,3,7,0,0,,,,,
hernalu01,2009,1,KCA,AL,3B,5,,57,4,2,0,0,,,,,
hernalu01,2009,1,KCA,AL,SS,23,,417,20,52,1,13,,,,,
herreda01,2009,1,CIN,NL,P,70,,186,9,9,0,0,,,,,
hestejo01,2009,1,ARI,NL,C,8,,159,45,3,0,0,0,,6,2,
hillaa01,2009,1,TOR,AL,2B,156,,4116,307,484,7,129,,,,,
hillri01,2009,1,BAL,AL,P,14,,174,1,9,1,0,,,,,
hillsh01,2009,1,SDN,NL,P,3,,36,0,1,0,0,,,,,
hinckmi01,2009,1,WAS,NL,P,14,,30,0,3,0,0,,,,,
hinshal01,2009,1,SFN,NL,P,9,,18,1,1,0,0,,,,,
hochelu01,2009,1,KCA,AL,P,25,,429,10,20,0,1,,,,,
hoffmja01,2009,1,LAN,NL,OF,5,,96,10,1,0,1,,,,,
hoffmja01,2009,1,LAN,NL,RF,5,,,,,,,,,,,
hoffpja01,2009,1,SLN,NL,2B,5,,66,1,10,0,2,,,,,
hoffpja01,2009,1,SLN,NL,3B,1,,9,0,1,0,0,,,,,
hoffpmi01,2009,1,CHN,NL,1B,27,,501,136,10,1,11,,,,,
hoffpmi01,2009,1,CHN,NL,LF,11,,,,,,,,,,,
hoffpmi01,2009,1,CHN,NL,OF,36,,753,55,1,1,0,,,,,
hoffpmi01,2009,1,CHN,NL,RF,25,,,,,,,,,,,
hollade01,2009,1,TEX,AL,P,33,,414,5,13,5,2,,,,,
hollima01,2009,1,OAK,AL,LF,93,,,,,,,,,,,
hollima01,2009,2,SLN,NL,LF,62,,,,,,,,,,,
hollima01,2009,1,OAK,AL,OF,93,,2439,189,6,4,1,,,,,
hollima01,2009,2,SLN,NL,OF,62,,1623,86,1,1,0,,,,,
howeljp01,2009,1,TBA,AL,P,69,,201,3,8,0,0,,,,,
huberju01,2009,1,MIN,AL,1B,1,,9,0,0,0,0,,,,,
huch01,2009,1,LAN,NL,SS,3,,39,1,1,0,0,,,,,
hudsoda01,2009,1,CHA,AL,P,6,,57,0,3,1,0,,,,,
huffda01,2009,1,CLE,AL,P,23,,384,7,10,0,0,,,,,
hughedu01,2009,1,KCA,AL,P,8,,42,1,2,0,0,,,,,
hugheph01,2009,1,NYA,AL,P,51,,258,4,5,0,0,,,,,
hulettu01,2009,1,KCA,AL,2B,5,,54,2,7,0,1,,,,,
hulettu01,2009,1,KCA,AL,3B,1,,6,0,0,1,0,,,,,
hulettu01,2009,1,KCA,AL,LF,1,,,,,,,,,,,
hulettu01,2009,1,KCA,AL,OF,3,,12,2,0,0,0,,,,,
hulettu01,2009,1,KCA,AL,RF,2,,,,,,,,,,,
hulettu01,2009,1,KCA,AL,SS,1,,3,0,0,0,0,,,,,
humbeph01,2009,1,MIN,AL,P,8,,27,0,1,1,0,,,,,
hundlni01,2009,1,SDN,NL,C,74,,1929,515,35,6,5,7,,56,14,
hundlni01,2009,1,SDN,NL,LF,1,,,,,,,,,,,
hundlni01,2009,1,SDN,NL,OF,1,,3,1,0,0,0,,,,,
hunteto02,2009,1,TEX,AL,P,19,,336,3,14,1,1,,,,,
iannech01,2009,1,COL,NL,C,89,,2292,542,59,5,10,2,,50,18,
infanom01,2009,1,ATL,NL,2B,30,,597,42,62,2,12,,,,,
infanom01,2009,1,ATL,NL,3B,10,,135,1,14,1,0,,,,,
infanom01,2009,1,ATL,NL,CF,8,,,,,,,,,,,
infanom01,2009,1,ATL,NL,LF,7,,,,,,,,,,,
infanom01,2009,1,ATL,NL,OF,16,,357,24,0,0,0,,,,,
infanom01,2009,1,ATL,NL,RF,3,,,,,,,,,,,
infanom01,2009,1,ATL,NL,SS,10,,219,11,21,0,3,,,,,
iribahe01,2009,1,MIL,NL,2B,2,,18,3,4,0,2,,,,,
iribahe01,2009,1,MIL,NL,3B,1,,3,0,0,0,0,,,,,
iribahe01,2009,1,MIL,NL,LF,1,,,,,,,,,,,
iribahe01,2009,1,MIL,NL,OF,1,,3,0,0,0,0,,,,,
ishiktr01,2009,1,SFN,NL,1B,113,,2451,745,55,3,83,,,,,
