playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
hardyjj01,2010,MIN,AL,ALDS2,SS,3,3,78,4,10,0,3,0,,,
kubelja01,2010,MIN,AL,ALDS2,RF,3,3,75,7,0,0,0,0,,,
liriafr01,2010,MIN,AL,ALDS2,P,1,1,17,0,1,0,0,0,,0,0
mauerjo01,2010,MIN,AL,ALDS2,C,3,3,78,18,1,1,0,0,0,4,0
mijarjo01,2010,MIN,AL,ALDS2,P,3,0,4,0,1,0,0,0,,0,0
repkoja01,2010,MIN,AL,ALDS2,RF,1,0,3,1,0,0,0,0,,,
spande01,2010,MIN,AL,ALDS2,CF,3,3,78,7,0,0,0,0,,,
tolbema01,2010,MIN,AL,ALDS2,3B,1,0,3,0,0,0,0,0,,,
valenda01,2010,MIN,AL,ALDS2,3B,3,3,75,1,8,0,0,0,,,
youngde03,2010,MIN,AL,ALDS2,LF,3,3,78,5,0,0,0,0,,,
canoro01,2010,NYA,AL,ALDS2,2B,3,3,81,4,11,0,2,0,,,
gardnbr01,2010,NYA,AL,ALDS2,LF,3,3,81,8,0,0,0,0,,,
golsogr01,2010,NYA,AL,ALDS2,RF,2,0,9,0,0,0,0,0,,,
grandcu01,2010,NYA,AL,ALDS2,CF,3,3,81,7,0,0,0,0,,,
hugheph01,2010,NYA,AL,ALDS2,P,1,1,21,0,0,0,0,0,,0,0
loganbo02,2010,NYA,AL,ALDS2,P,2,0,3,0,0,0,0,0,,0,0
roberda08,2010,NYA,AL,ALDS2,P,2,0,2,0,0,0,0,0,,0,0
sabatcc01,2010,NYA,AL,ALDS2,P,1,1,18,0,1,0,0,0,,0,0
swishni01,2010,NYA,AL,ALDS2,RF,3,3,72,6,0,0,0,0,,,
teixema01,2010,NYA,AL,ALDS2,1B,3,3,81,31,0,0,3,0,,,
bastaan01,2010,PHI,NL,NLCS,P,1,0,1,0,0,0,0,0,,0,0
blantjo01,2010,PHI,NL,NLCS,P,1,1,14,0,0,0,0,0,,0,0
francbe01,2010,PHI,NL,NLCS,LF,1,1,26,1,0,0,0,0,,,
hamelco01,2010,PHI,NL,NLCS,P,1,1,18,1,0,0,0,0,,0,0
madsory01,2010,PHI,NL,NLCS,P,5,0,20,0,0,0,0,0,,0,1
victosh01,2010,PHI,NL,NLCS,CF,6,6,158,16,1,0,0,0,,,
bumgama01,2010,SFN,NL,NLCS,P,2,1,20,0,3,0,0,0,,0,1
cainma01,2010,SFN,NL,NLCS,P,1,1,21,1,1,0,0,0,,1,0
fontemi01,2010,SFN,NL,NLCS,3B,2,2,47,0,3,1,0,0,,,
garcija01,2010,SFN,NL,NLCS,P,2,0,5,0,0,0,0,0,,0,0
ishiktr01,2010,SFN,NL,NLCS,1B,1,0,4,0,0,0,0,0,,,
linceti01,2010,SFN,NL,NLCS,P,3,2,43,1,0,0,0,0,,3,0
poseybu01,2010,SFN,NL,NLCS,C,6,6,159,55,3,0,0,0,1,7,1
ramirra02,2010,SFN,NL,NLCS,P,2,0,3,0,0,0,0,0,,0,0
romose01,2010,SFN,NL,NLCS,P,3,0,7,0,0,0,0,0,,0,0
rossco01,2010,SFN,NL,NLCS,LF,4,0,33,1,0,0,0,0,,,
rossco01,2010,SFN,NL,NLCS,RF,6,6,126,9,0,0,0,0,,,
sanchjo01,2010,SFN,NL,NLCS,P,2,2,24,0,1,0,0,0,,1,0
sandopa01,2010,SFN,NL,NLCS,3B,3,2,58,3,2,1,0,0,,,
schiena01,2010,SFN,NL,NLCS,RF,4,0,33,0,0,0,0,0,,,
wilsobr01,2010,SFN,NL,NLCS,P,4,0,15,0,0,0,0,0,,0,0
baileho02,2010,CIN,NL,NLDS1,P,1,0,6,0,0,0,0,0,,0,0
braybi01,2010,CIN,NL,NLDS1,P,2,0,5,0,1,0,0,0,,0,0
bruceja01,2010,CIN,NL,NLDS1,RF,3,3,75,14,0,1,0,0,,,
chapmar01,2010,CIN,NL,NLDS1,P,2,0,5,0,0,0,0,0,,0,0
cuetojo01,2010,CIN,NL,NLDS1,P,1,1,15,0,0,0,0,0,,0,0
gomesjo01,2010,CIN,NL,NLDS1,LF,2,2,51,2,0,0,0,0,,,
hanigry01,2010,CIN,NL,NLDS1,C,2,1,26,6,0,0,0,0,0,1,0
heisech01,2010,CIN,NL,NLDS1,LF,1,0,7,0,0,0,0,0,,,
janispa01,2010,CIN,NL,NLDS1,SS,1,0,12,0,3,0,0,0,,,
masseni01,2010,CIN,NL,NLDS1,P,2,0,6,0,1,0,0,0,,1,0
nixla01,2010,CIN,NL,NLDS1,LF,1,1,17,2,0,0,0,0,,,
ondrulo01,2010,CIN,NL,NLDS1,P,2,0,6,0,1,1,0,0,,0,0
phillbr01,2010,CIN,NL,NLDS1,2B,3,3,75,7,6,2,2,0,,,
stubbdr01,2010,CIN,NL,NLDS1,CF,3,3,75,13,0,0,0,0,,,
volqued01,2010,CIN,NL,NLDS1,P,1,1,5,0,0,0,0,0,,1,0
vottojo01,2010,CIN,NL,NLDS1,1B,3,3,75,18,0,0,2,0,,,
woodtr01,2010,CIN,NL,NLDS1,P,1,0,10,0,0,0,0,0,,0,0
hamelco01,2010,PHI,NL,NLDS1,P,1,1,27,0,1,0,0,0,,0,0
madsory01,2010,PHI,NL,NLDS1,P,1,0,3,0,0,0,0,0,,0,0
victosh01,2010,PHI,NL,NLDS1,CF,3,3,81,5,0,0,0,0,,,
cabreme01,2010,ATL,NL,NLDS2,LF,3,1,42,1,1,0,1,0,,,
conrabr01,2010,ATL,NL,NLDS2,2B,3,3,78,8,9,4,3,0,,,
dunnmi01,2010,ATL,NL,NLDS2,P,3,0,4,0,0,0,0,0,,0,0
hansoto01,2010,ATL,NL,NLDS2,P,1,1,12,0,1,0,0,0,,0,0
hernadi01,2010,ATL,NL,NLDS2,3B,2,0,11,0,0,0,0,0,,,
heywaja01,2010,ATL,NL,NLDS2,RF,4,4,111,3,0,0,0,0,,,
infanom01,2010,ATL,NL,NLDS2,2B,2,1,33,3,5,0,2,0,,,
infanom01,2010,ATL,NL,NLDS2,3B,3,3,78,2,8,0,1,0,,,
kimbrcr01,2010,ATL,NL,NLDS2,P,4,0,13,0,0,0,0,0,,0,1
mccanbr01,2010,ATL,NL,NLDS2,C,4,4,108,42,5,0,0,0,0,2,3
mclouna01,2010,ATL,NL,NLDS2,CF,1,0,3,0,0,0,0,0,,,
ventejo01,2010,ATL,NL,NLDS2,P,4,0,16,0,0,0,0,0,,0,0
bumgama01,2010,SFN,NL,NLDS2,P,1,1,18,0,0,0,0,0,,0,0
cainma01,2010,SFN,NL,NLDS2,P,1,1,20,0,0,0,0,0,,0,0
fontemi01,2010,SFN,NL,NLDS2,3B,3,2,48,1,3,1,0,0,,,
garcija01,2010,SFN,NL,NLDS2,P,1,0,5,1,1,0,0,0,,0,0
ishiktr01,2010,SFN,NL,NLDS2,1B,2,0,6,2,0,0,0,0,,,
linceti01,2010,SFN,NL,NLDS2,P,1,1,27,0,2,0,0,0,,0,0
poseybu01,2010,SFN,NL,NLDS2,C,4,4,114,49,0,0,0,0,0,0,0
ramirra02,2010,SFN,NL,NLDS2,P,1,0,6,0,0,0,0,0,,0,0
romose01,2010,SFN,NL,NLDS2,P,2,0,2,0,0,0,0,0,,0,0
rossco01,2010,SFN,NL,NLDS2,LF,4,0,45,3,0,0,0,0,,,
rossco01,2010,SFN,NL,NLDS2,RF,4,4,69,8,0,0,0,0,,,
sanchjo01,2010,SFN,NL,NLDS2,P,1,1,22,0,0,0,0,0,,0,0
sandopa01,2010,SFN,NL,NLDS2,3B,2,2,54,0,0,1,0,0,,,
schiena01,2010,SFN,NL,NLDS2,RF,4,0,45,2,0,0,0,0,,,
wilsobr01,2010,SFN,NL,NLDS2,P,3,0,12,0,0,0,0,0,,0,0
bumgama01,2010,SFN,NL,WS,P,1,1,24,0,1,0,0,0,,0,1
cainma01,2010,SFN,NL,WS,P,1,1,23,0,0,0,0,0,,1,0
garcija01,2010,SFN,NL,WS,P,1,0,4,0,0,0,0,0,,0,0
ishiktr01,2010,SFN,NL,WS,1B,2,1,30,6,0,1,2,0,,,
linceti01,2010,SFN,NL,WS,P,2,2,41,0,4,0,0,0,,0,0
poseybu01,2010,SFN,NL,WS,C,5,5,132,31,2,0,0,0,0,2,2
ramirra02,2010,SFN,NL,WS,P,2,0,3,0,0,0,0,0,,0,0
romose01,2010,SFN,NL,WS,P,1,0,2,0,0,0,0,0,,0,0
rossco01,2010,SFN,NL,WS,LF,4,2,72,5,0,0,0,0,,,
rossco01,2010,SFN,NL,WS,RF,3,3,60,3,0,0,0,0,,,
sanchjo01,2010,SFN,NL,WS,P,1,1,14,0,0,0,0,0,,0,0
schiena01,2010,SFN,NL,WS,RF,3,1,45,8,0,0,0,0,,,
wilsobr01,2010,SFN,NL,WS,P,3,0,8,0,0,0,0,0,,0,0
andruel01,2010,TEX,AL,WS,SS,5,5,129,7,13,1,2,0,,,
cantujo01,2010,TEX,AL,WS,1B,1,0,3,1,0,0,0,0,,,
cruzne02,2010,TEX,AL,WS,LF,3,3,78,5,0,0,0,0,,,
cruzne02,2010,TEX,AL,WS,RF,2,2,51,5,0,0,0,0,,,
felizne01,2010,TEX,AL,WS,P,2,0,9,0,0,0,0,0,,0,0
francje02,2010,TEX,AL,WS,RF,2,2,54,3,0,0,0,0,,,
hamiljo03,2010,TEX,AL,WS,CF,5,5,129,13,0,0,0,0,,,
hollade01,2010,TEX,AL,WS,P,2,0,3,0,0,0,0,0,,0,0
hunteto02,2010,TEX,AL,WS,P,1,1,12,0,0,0,0,0,,1,0
kinslia01,2010,TEX,AL,WS,2B,5,5,129,9,10,0,2,0,,,
kirkmmi01,2010,TEX,AL,WS,P,2,0,2,0,0,0,0,0,,0,0
lowema01,2010,TEX,AL,WS,P,2,0,2,0,0,0,0,0,,0,0
morelmi01,2010,TEX,AL,WS,1B,5,5,126,36,1,1,2,0,,,
murphda07,2010,TEX,AL,WS,LF,2,2,51,3,0,0,0,0,,,
odayda01,2010,TEX,AL,WS,P,4,0,6,0,0,0,0,0,,0,0
ogandal01,2010,TEX,AL,WS,P,2,0,11,0,0,0,0,0,,0,1
wilsocj01,2010,TEX,AL,WS,P,1,1,18,0,0,0,0,0,,0,0
albural01,2011,DET,AL,ALCS,P,2,0,,0,0,0,0,0,,,
avilaal01,2011,DET,AL,ALCS,C,6,6,,44,5,0,1,0,0,3,3
cabremi01,2011,DET,AL,ALCS,1B,6,6,,56,4,0,6,0,,,
cokeph01,2011,DET,AL,ALCS,P,4,0,,1,2,0,0,0,,,
dirksan01,2011,DET,AL,ALCS,LF,2,1,,1,0,0,0,0,,,
fistedo01,2011,DET,AL,ALCS,P,1,1,,1,0,0,0,0,,,
jacksau01,2011,DET,AL,ALCS,CF,6,6,,15,0,1,0,0,,,
kellydo01,2011,DET,AL,ALCS,LF,7,1,,4,2,0,0,0,,,
peraljh01,2011,DET,AL,ALCS,SS,6,6,,10,16,0,3,0,,,
perryry01,2011,DET,AL,ALCS,P,3,0,,0,0,0,0,0,,,
porceri01,2011,DET,AL,ALCS,P,3,1,,0,2,1,1,0,,,
raburry01,2011,DET,AL,ALCS,LF,9,6,,12,0,1,0,0,,,
scherma01,2011,DET,AL,ALCS,P,2,2,,0,0,0,0,0,,,
schleda01,2011,DET,AL,ALCS,P,1,0,,0,0,0,0,0,,,
verlaju01,2011,DET,AL,ALCS,P,2,2,,0,2,0,0,0,,,
youngde03,2011,DET,AL,ALCS,LF,4,4,,4,0,1,0,0,,,
andruel01,2011,TEX,AL,ALCS,SS,6,6,,6,12,1,3,0,,,
cruzne02,2011,TEX,AL,ALCS,RF,6,6,,11,1,0,1,0,,,
feldmsc01,2011,TEX,AL,ALCS,P,3,0,,0,2,0,0,0,,,
felizne01,2011,TEX,AL,ALCS,P,4,0,,0,1,0,0,0,,,
gentrcr01,2011,TEX,AL,ALCS,CF,3,0,,2,0,0,0,0,,,
hamiljo03,2011,TEX,AL,ALCS,LF,9,6,,17,0,0,0,0,,,
harrima01,2011,TEX,AL,ALCS,P,1,1,,0,0,0,0,0,,,
hollade01,2011,TEX,AL,ALCS,P,2,2,,0,1,0,0,0,,,
kinslia01,2011,TEX,AL,ALCS,2B,6,6,,10,18,0,5,0,,,
morelmi01,2011,TEX,AL,ALCS,1B,3,3,,28,1,1,3,0,,,
murphda07,2011,TEX,AL,ALCS,RF,5,4,,7,0,0,0,0,,,
napolmi01,2011,TEX,AL,ALCS,C,7,5,,42,6,0,2,0,0,1,1
ogandal01,2011,TEX,AL,ALCS,P,4,0,,0,0,0,0,0,,,
wilsocj01,2011,TEX,AL,ALCS,P,2,2,,1,1,0,0,0,,,
albural01,2011,DET,AL,ALDS1,P,2,0,,0,0,0,0,0,,,
avilaal01,2011,DET,AL,ALDS1,C,5,5,,48,1,0,0,0,0,2,0
betemwi01,2011,DET,AL,ALDS1,3B,3,2,,2,3,0,0,0,,,
cabremi01,2011,DET,AL,ALDS1,1B,5,5,,29,5,0,3,0,,,
cokeph01,2011,DET,AL,ALDS1,P,1,0,,0,0,0,0,0,,,
fistedo01,2011,DET,AL,ALDS1,P,2,1,,1,0,0,0,0,,,
jacksau01,2011,DET,AL,ALDS1,CF,5,5,,13,0,0,0,0,,,
kellydo01,2011,DET,AL,ALDS1,LF,5,2,,11,0,0,0,0,,,
peraljh01,2011,DET,AL,ALDS1,SS,5,5,,2,13,0,3,0,,,
perryry01,2011,DET,AL,ALDS1,P,2,0,,0,0,0,0,0,,,
porceri01,2011,DET,AL,ALDS1,P,1,1,,1,1,0,0,0,,,
raburry01,2011,DET,AL,ALDS1,LF,2,1,,1,3,0,0,0,,,
santoom01,2011,DET,AL,ALDS1,C,1,0,,0,0,0,0,0,0,0,0
scherma01,2011,DET,AL,ALDS1,P,2,1,,1,0,0,0,0,,,
schleda01,2011,DET,AL,ALDS1,P,2,0,,1,0,0,0,0,,,
verlaju01,2011,DET,AL,ALDS1,P,2,2,,1,0,0,0,0,,,
youngde03,2011,DET,AL,ALDS1,LF,5,5,,8,0,0,0,0,,,
canoro01,2011,NYA,AL,ALDS1,2B,5,5,,16,14,0,6,0,,,
dickech01,2011,NYA,AL,ALDS1,LF,1,0,,1,0,0,0,0,,,
gardnbr01,2011,NYA,AL,ALDS1,LF,5,5,,3,0,0,0,0,,,
grandcu01,2011,NYA,AL,ALDS1,CF,5,5,,7,1,0,0,0,,,
hugheph01,2011,NYA,AL,ALDS1,P,2,0,,0,0,0,0,0,,,
loganbo02,2011,NYA,AL,ALDS1,P,3,0,,0,0,0,0,0,,,
martiru01,2011,NYA,AL,ALDS1,C,5,5,,44,7,0,0,0,0,2,0
novaiv01,2011,NYA,AL,ALDS1,P,2,1,,0,0,0,0,0,,,
nunezed02,2011,NYA,AL,ALDS1,3B,1,0,,0,0,0,0,0,,,
roberda08,2011,NYA,AL,ALDS1,P,2,0,,0,0,0,0,0,,,
sabatcc01,2011,NYA,AL,ALDS1,P,3,2,,0,1,0,0,0,,,
swishni01,2011,NYA,AL,ALDS1,RF,5,5,,4,0,0,0,0,,,
teixema01,2011,NYA,AL,ALDS1,1B,5,5,,49,2,0,6,0,,,
wadeco01,2011,NYA,AL,ALDS1,P,1,0,,0,0,0,0,0,,,
brignre01,2011,TBA,AL,ALDS2,SS,3,1,,3,4,0,0,0,,,
daviswa01,2011,TBA,AL,ALDS2,P,2,0,,0,0,0,0,0,,,
fuldsa01,2011,TBA,AL,ALDS2,LF,1,0,,0,0,0,0,0,,,
gomesbr01,2011,TBA,AL,ALDS2,P,3,0,,0,0,0,0,0,,,
hellije01,2011,TBA,AL,ALDS2,P,1,1,,1,0,0,0,0,,,
howeljp01,2011,TBA,AL,ALDS2,P,1,0,,0,0,0,0,0,,,
jasojo01,2011,TBA,AL,ALDS2,C,2,1,,5,2,0,0,0,0,4,2
jennide01,2011,TBA,AL,ALDS2,LF,4,4,,5,0,0,0,0,,,
joycema01,2011,TBA,AL,ALDS2,DH,4,4,,6,0,0,0,0,,,
kotchca01,2011,TBA,AL,ALDS2,1B,4,4,,35,5,0,2,0,,,
longoev01,2011,TBA,AL,ALDS2,3B,4,4,,1,8,0,0,0,,,
mcgeeja01,2011,TBA,AL,ALDS2,P,1,0,,0,0,0,0,0,,,
moorema02,2011,TBA,AL,ALDS2,P,2,1,,0,2,0,0,0,,,
priceda01,2011,TBA,AL,ALDS2,P,1,1,,2,1,0,0,0,,,
rodrise01,2011,TBA,AL,ALDS2,3B,5,3,,4,10,0,1,0,,,
shielja02,2011,TBA,AL,ALDS2,P,1,1,,1,0,0,0,0,,,
shoppke01,2011,TBA,AL,ALDS2,C,4,3,,18,0,0,0,0,0,0,0
uptonbj01,2011,TBA,AL,ALDS2,CF,4,4,,15,0,0,0,0,,,
zobribe01,2011,TBA,AL,ALDS2,RF,4,4,,9,6,0,2,0,,,
andruel01,2011,TEX,AL,ALDS2,SS,4,4,,7,7,0,0,0,,,
cruzne02,2011,TEX,AL,ALDS2,RF,4,4,,9,0,0,0,0,,,
feldmsc01,2011,TEX,AL,ALDS2,P,1,0,,0,0,0,0,0,,,
felizne01,2011,TEX,AL,ALDS2,P,3,0,,0,0,0,0,0,,,
gentrcr01,2011,TEX,AL,ALDS2,CF,4,2,,6,0,0,0,0,,,
hamiljo03,2011,TEX,AL,ALDS2,LF,6,4,,9,0,0,0,0,,,
harrima01,2011,TEX,AL,ALDS2,P,2,1,,0,0,0,0,0,,,
hollade01,2011,TEX,AL,ALDS2,P,2,1,,1,1,1,0,0,,,
kinslia01,2011,TEX,AL,ALDS2,2B,4,4,,5,8,0,1,0,,,
morelmi01,2011,TEX,AL,ALDS2,1B,3,3,,18,5,0,1,0,,,
murphda07,2011,TEX,AL,ALDS2,RF,3,2,,4,0,0,0,0,,,
napolmi01,2011,TEX,AL,ALDS2,C,4,4,,36,2,0,0,0,0,1,2
ogandal01,2011,TEX,AL,ALDS2,P,3,0,,2,0,0,0,0,,,
wilsocj01,2011,TEX,AL,ALDS2,P,1,1,,0,0,0,0,0,,,
axforjo01,2011,MIL,NL,NLCS,P,3,0,,0,1,0,0,0,,,
betanyu01,2011,MIL,NL,NLCS,SS,6,6,,9,20,1,5,0,,,
braunry02,2011,MIL,NL,NLCS,LF,6,6,,7,0,0,0,0,,,
estrama01,2011,MIL,NL,NLCS,P,2,0,,0,0,1,0,0,,,
fieldpr01,2011,MIL,NL,NLCS,1B,6,6,,54,1,0,6,0,,,
gallayo01,2011,MIL,NL,NLCS,P,1,1,,0,1,0,0,0,,,
gomezca01,2011,MIL,NL,NLCS,CF,5,2,,8,0,0,0,0,,,
greenta01,2011,MIL,NL,NLCS,3B,1,0,,0,0,0,0,0,,,
greinza01,2011,MIL,NL,NLCS,P,2,2,,2,2,0,0,0,,,
hartco01,2011,MIL,NL,NLCS,RF,5,5,,8,0,1,0,0,,,
kottage01,2011,MIL,NL,NLCS,C,1,1,,6,0,0,0,0,0,0,0
loeka01,2011,MIL,NL,NLCS,P,3,0,,0,0,0,0,0,,,
lucrojo01,2011,MIL,NL,NLCS,C,6,5,,37,4,0,1,0,0,2,1
marcush01,2011,MIL,NL,NLCS,P,2,2,,1,1,0,0,0,,,
morgany01,2011,MIL,NL,NLCS,RF,6,3,,7,0,0,0,0,,,
narvech01,2011,MIL,NL,NLCS,P,4,0,,0,0,0,0,0,,,
rodrifr03,2011,MIL,NL,NLCS,P,3,0,,0,1,0,0,0,,,
weeksri01,2011,MIL,NL,NLCS,2B,6,6,,10,20,3,6,0,,,
boggsmi01,2011,SLN,NL,NLCS,P,3,0,,0,1,0,0,0,,,
chambad01,2011,SLN,NL,NLCS,CF,3,0,,3,0,0,0,0,,,
craigal01,2011,SLN,NL,NLCS,LF,2,1,,0,0,0,0,0,,,
descada01,2011,SLN,NL,NLCS,2B,4,0,,1,1,0,0,0,,,
freesda01,2011,SLN,NL,NLCS,3B,6,6,,1,15,0,2,0,,,
garcija02,2011,SLN,NL,NLCS,P,2,2,,0,3,0,0,0,,,
hollima01,2011,SLN,NL,NLCS,LF,6,6,,5,0,0,0,0,,,
jacksed01,2011,SLN,NL,NLCS,P,2,2,,0,1,0,0,0,,,
jayjo02,2011,SLN,NL,NLCS,LF,6,6,,24,1,0,1,0,,,
lynnla01,2011,SLN,NL,NLCS,P,5,0,,0,0,0,0,0,,,
mccleky01,2011,SLN,NL,NLCS,P,1,0,,0,1,0,0,0,,,
molinya01,2011,SLN,NL,NLCS,C,7,6,,41,1,0,0,0,0,0,1
motteja01,2011,SLN,NL,NLCS,P,4,0,,0,0,0,0,0,,,
pujolal01,2011,SLN,NL,NLCS,1B,6,6,,54,3,0,5,0,,,
rzepcma01,2011,SLN,NL,NLCS,P,5,0,,1,1,0,0,0,,,
salasfe01,2011,SLN,NL,NLCS,P,4,0,,0,1,0,0,0,,,
bastaan01,2011,PHI,NL,NLDS1,P,2,0,,0,0,0,0,0,,,
blantjo01,2011,PHI,NL,NLDS1,P,1,0,,0,0,0,0,0,,,
hamelco01,2011,PHI,NL,NLDS1,P,1,1,,1,0,0,0,0,,,
madsory01,2011,PHI,NL,NLDS1,P,4,0,,0,1,0,0,0,,,
maybejo02,2011,PHI,NL,NLDS1,RF,2,1,,1,0,0,0,0,,,
pencehu01,2011,PHI,NL,NLDS1,RF,5,5,,9,0,0,0,0,,,
stutemi01,2011,PHI,NL,NLDS1,P,1,0,,0,0,0,0,0,,,
victosh01,2011,PHI,NL,NLDS1,CF,5,5,,7,0,1,0,0,,,
worleva01,2011,PHI,NL,NLDS1,P,2,0,,0,0,0,0,0,,,
boggsmi01,2011,SLN,NL,NLDS1,P,2,0,,0,1,0,0,0,,,
chambad01,2011,SLN,NL,NLDS1,CF,3,0,,1,0,0,0,0,,,
craigal01,2011,SLN,NL,NLDS1,LF,3,3,,6,0,0,0,0,,,
descada01,2011,SLN,NL,NLDS1,2B,4,0,,0,2,0,0,0,,,
freesda01,2011,SLN,NL,NLDS1,3B,5,5,,1,8,1,0,0,,,
garcija02,2011,SLN,NL,NLDS1,P,1,1,,0,0,0,0,0,,,
hollima01,2011,SLN,NL,NLDS1,LF,2,2,,3,0,0,0,0,,,
jacksed01,2011,SLN,NL,NLDS1,P,1,1,,0,1,0,0,0,,,
jayjo02,2011,SLN,NL,NLDS1,LF,5,4,,12,0,0,0,0,,,
molinya01,2011,SLN,NL,NLDS1,C,5,5,,29,3,1,1,0,1,2,3
motteja01,2011,SLN,NL,NLDS1,P,3,0,,0,0,0,0,0,,,
pujolal01,2011,SLN,NL,NLDS1,1B,5,5,,57,4,0,1,0,,,
rzepcma01,2011,SLN,NL,NLDS1,P,3,0,,0,1,0,0,0,,,
salasfe01,2011,SLN,NL,NLDS1,P,3,0,,0,0,0,0,0,,,
schumsk01,2011,SLN,NL,NLDS1,2B,4,3,,3,3,0,0,0,,,
burrose01,2011,ARI,NL,NLDS2,3B,1,0,,1,0,0,0,0,,,
collmjo01,2011,ARI,NL,NLDS2,P,1,1,,0,1,0,0,0,,,
goldspa01,2011,ARI,NL,NLDS2,1B,4,4,,21,3,0,2,0,,,
hernada01,2011,ARI,NL,NLDS2,P,4,0,,1,0,0,0,0,,,
hillaa01,2011,ARI,NL,NLDS2,2B,5,5,,15,9,0,2,0,,,
hudsoda01,2011,ARI,NL,NLDS2,P,1,1,,0,1,0,0,0,,,
kenneia01,2011,ARI,NL,NLDS2,P,2,2,,1,0,0,0,0,,,
montemi01,2011,ARI,NL,NLDS2,C,5,5,,30,0,0,0,0,0,2,0
owingmi01,2011,ARI,NL,NLDS2,P,2,0,,0,0,0,0,0,,,
parkeja02,2011,ARI,NL,NLDS2,P,1,0,,0,0,0,0,0,,,
parrage01,2011,ARI,NL,NLDS2,LF,5,5,,13,0,0,0,0,,,
paterjo01,2011,ARI,NL,NLDS2,P,1,0,,0,0,0,0,0,,,
roberry01,2011,ARI,NL,NLDS2,3B,5,5,,7,7,0,2,0,,,
saundjo01,2011,ARI,NL,NLDS2,P,1,1,,1,0,0,0,0,,,
shawbr01,2011,ARI,NL,NLDS2,P,4,0,,0,0,0,0,0,,,
uptonju01,2011,ARI,NL,NLDS2,RF,5,5,,16,0,0,0,0,,,
youngch04,2011,ARI,NL,NLDS2,CF,5,5,,12,0,0,0,0,,,
axforjo01,2011,MIL,NL,NLDS2,P,3,0,,0,1,0,0,0,,,
betanyu01,2011,MIL,NL,NLDS2,SS,5,5,,6,14,1,3,0,,,
braunry02,2011,MIL,NL,NLDS2,LF,5,5,,9,1,0,0,0,,,
estrama01,2011,MIL,NL,NLDS2,P,2,0,,0,1,0,0,0,,,
fieldpr01,2011,MIL,NL,NLDS2,1B,5,5,,37,2,0,3,0,,,
gallayo01,2011,MIL,NL,NLDS2,P,2,2,,0,2,0,0,0,,,
gomezca01,2011,MIL,NL,NLDS2,CF,3,1,,3,0,0,0,0,,,
greinza01,2011,MIL,NL,NLDS2,P,1,1,,1,1,0,0,0,,,
hartco01,2011,MIL,NL,NLDS2,RF,5,5,,8,0,0,0,0,,,
kottage01,2011,MIL,NL,NLDS2,C,1,1,,7,0,0,0,0,0,1,0
loeka01,2011,MIL,NL,NLDS2,P,2,0,,0,1,0,0,0,,,
lucrojo01,2011,MIL,NL,NLDS2,C,4,4,,44,2,0,0,0,0,5,1
marcush01,2011,MIL,NL,NLDS2,P,1,1,,1,1,0,0,0,,,
morgany01,2011,MIL,NL,NLDS2,RF,6,4,,8,0,0,0,0,,,
narvech01,2011,MIL,NL,NLDS2,P,2,0,,0,0,0,0,0,,,
rodrifr03,2011,MIL,NL,NLDS2,P,2,0,,0,0,0,0,0,,,
weeksri01,2011,MIL,NL,NLDS2,2B,5,5,,6,8,1,3,0,,,
boggsmi01,2011,SLN,NL,WS,P,2,0,,0,1,0,0,0,,,
craigal01,2011,SLN,NL,WS,LF,5,4,,8,0,0,0,0,,,
descada01,2011,SLN,NL,WS,2B,5,0,,0,5,0,0,0,,,
freesda01,2011,SLN,NL,WS,3B,7,7,,2,7,1,1,0,,,
garcija02,2011,SLN,NL,WS,P,2,2,,0,0,0,0,0,,,
hollima01,2011,SLN,NL,WS,LF,6,6,,9,1,1,1,0,,,
jacksed01,2011,SLN,NL,WS,P,1,1,,1,0,0,0,0,,,
jayjo02,2011,SLN,NL,WS,LF,7,4,,13,0,0,0,0,,,
lynnla01,2011,SLN,NL,WS,P,5,0,,0,1,0,0,0,,,
molinya01,2011,SLN,NL,WS,C,7,7,,52,4,0,1,0,0,1,3
motteja01,2011,SLN,NL,WS,P,5,0,,0,2,0,0,0,,,
pujolal01,2011,SLN,NL,WS,1B,7,7,,58,8,2,5,0,,,
rzepcma01,2011,SLN,NL,WS,P,4,0,,0,1,0,0,0,,,
salasfe01,2011,SLN,NL,WS,P,4,0,,0,0,1,0,0,,,
schumsk01,2011,SLN,NL,WS,2B,7,3,,10,0,0,0,0,,,
andruel01,2011,TEX,AL,WS,SS,7,7,,6,22,1,4,0,,,
cruzne02,2011,TEX,AL,WS,RF,7,7,,13,0,0,0,0,,,
feldmsc01,2011,TEX,AL,WS,P,5,0,,1,1,0,0,0,,,
felizne01,2011,TEX,AL,WS,P,4,0,,0,0,0,0,0,,,
gentrcr01,2011,TEX,AL,WS,CF,6,2,,8,0,0,0,0,,,
hamiljo03,2011,TEX,AL,WS,LF,11,7,,13,0,0,0,0,,,
harrima01,2011,TEX,AL,WS,P,2,2,,0,1,0,0,0,,,
hollade01,2011,TEX,AL,WS,P,2,1,,1,5,0,0,0,,,
kinslia01,2011,TEX,AL,WS,2B,7,7,,18,21,2,8,0,,,
lowema01,2011,TEX,AL,WS,P,2,0,,0,0,0,0,0,,,
morelmi01,2011,TEX,AL,WS,1B,3,2,,29,1,0,2,0,,,
